"source_record_id","geometry_quality_tier","source_point_available","edge100_snap_distance_band","edge100_core_eligible","edge150_sensitivity_available","observed_length_available","actual_alongshore_geometry_constructed","safe_primary_complex_id","provisional_2km_7d_complex_id","antichain_complex_id","support_label"
"hsr_00aff254d4a3a5c3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_00aff254d4a3a5c3","compl_2dfc08431772a6b7","ac2_f7d00f8c38f69318","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_4b0f59b11e7ea82e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_4b0f59b11e7ea82e","compl_2dfc08431772a6b7","ac2_f7d00f8c38f69318","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_68a52999160c53e2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_68a52999160c53e2","compl_436017b0a9b17f44","ac2_6836a515db96fcb8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_03507705952aad41","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_03507705952aad41","compl_381ec63ac8e12ba5","ac2_72a895b9816b9b9a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0863c11c4e82b9ec","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0863c11c4e82b9ec","compl_381ec63ac8e12ba5","ac2_72a895b9816b9b9a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_14286128a8f95c81","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_14286128a8f95c81","compl_53bb093a1cd24bb2","ac2_8ad0346b37af97dd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_774b22ca2a0c145a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_774b22ca2a0c145a","compl_64a88ab3547be7f8","ac2_b4aaff69473f9a7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ac47d567d824db7b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ac47d567d824db7b","compl_64a88ab3547be7f8","ac2_b4aaff69473f9a7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a11840dd22974c09","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a11840dd22974c09","compl_6d741fa68050e999","ac2_97f8a4965bb84d02","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_59b40c11f5e9fc04","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_59b40c11f5e9fc04","compl_6d741fa68050e999","ac2_97f8a4965bb84d02","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f310369e91fc96ae","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f310369e91fc96ae","compl_6d741fa68050e999","ac2_97f8a4965bb84d02","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1fa5b04def0b97c7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1fa5b04def0b97c7","compl_6d741fa68050e999","ac2_97f8a4965bb84d02","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_54fc5c7493fa693a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_54fc5c7493fa693a","compl_64a88ab3547be7f8","ac2_b4aaff69473f9a7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ddb6c197a0785834","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ddb6c197a0785834","compl_64a88ab3547be7f8","ac2_b4aaff69473f9a7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_99806c0b5c5a32d9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_99806c0b5c5a32d9","compl_64a88ab3547be7f8","ac2_b4aaff69473f9a7a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1f190ad789e70f5b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1f190ad789e70f5b","compl_05f35e9da0c2557b","ac2_922efded1dc33536","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_011f1e1065924c41","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_011f1e1065924c41","compl_05f35e9da0c2557b","ac2_922efded1dc33536","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_227d24b93834df04","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_227d24b93834df04","compl_05f35e9da0c2557b","ac2_922efded1dc33536","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a59411a2fed73381","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a59411a2fed73381","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_44d33515e4b09918","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_44d33515e4b09918","compl_cf209f2f760efdd0","ac2_fc3fd3fc37324eb1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a7e8b9893a9d746f","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a7e8b9893a9d746f","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1d8f8be168da672f","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1d8f8be168da672f","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6ba32f630b504d7a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6ba32f630b504d7a","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f24f328c0a20e918","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f24f328c0a20e918","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1a137e2a67ba0708","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1a137e2a67ba0708","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a630eabd39e1c0e9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a630eabd39e1c0e9","compl_9ba3bf4c48a92328","ac2_0bd75feb41664dff","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8cc80823e570d960","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8cc80823e570d960","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cfed768d0613d538","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cfed768d0613d538","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b6a9349c8d5798d2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b6a9349c8d5798d2","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_222f47695799a2ab","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_222f47695799a2ab","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_43547dcd54637206","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_43547dcd54637206","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f73371a16786002d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f73371a16786002d","compl_7f1221a0a86b7230","ac2_c0b1925405beea0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_51d2fbe6fff34834","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_51d2fbe6fff34834","compl_c5a942219d155a21","ac2_09e1ffd901c4445a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5216f37429b0ed1d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5216f37429b0ed1d","compl_c5a942219d155a21","ac2_09e1ffd901c4445a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9f36eb6a45ed69e6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9f36eb6a45ed69e6","compl_c5a942219d155a21","ac2_09e1ffd901c4445a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_09bed89afed66c2e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_09bed89afed66c2e","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2fae02f80621a8c5","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2fae02f80621a8c5","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e00d7b5cb78f8165","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e00d7b5cb78f8165","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6ec9a00743db54f2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6ec9a00743db54f2","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8a10b95856c673ee","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8a10b95856c673ee","compl_90ce5bd95045b744","ac2_e02c192c805972b1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_90268d8539814cbc","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_90268d8539814cbc","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e7f27f55097d6e55","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e7f27f55097d6e55","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_da6206cb46ed5635","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_da6206cb46ed5635","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a3e1ef307eaf5781","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a3e1ef307eaf5781","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_317cfae8a0833ed6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_317cfae8a0833ed6","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b281519b30981b8f","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b281519b30981b8f","compl_67920a824ad01e74","ac2_ba31e7d34c5b335e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_660ec5f4e667ec80","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_660ec5f4e667ec80","compl_1714ef27103263d2","ac2_6ef2da5263655088","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3bfd9fcb5e689397","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_3bfd9fcb5e689397","compl_1714ef27103263d2","ac2_6ef2da5263655088","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_82ea6a762fff31a1","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_82ea6a762fff31a1","compl_1714ef27103263d2","ac2_6ef2da5263655088","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_d7cb899842ac5fa6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_d7cb899842ac5fa6","compl_1714ef27103263d2","ac2_6ef2da5263655088","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a3b9ec70018fb0db","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a3b9ec70018fb0db","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c87763c165259d83","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c87763c165259d83","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_46ab8eba03502ec3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_46ab8eba03502ec3","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_af4da4a26d553ed7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_af4da4a26d553ed7","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_912ca7c31c2fee91","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_912ca7c31c2fee91","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_96ef2872eee8f70a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_96ef2872eee8f70a","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1dcb45aadd1cc6e4","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1dcb45aadd1cc6e4","compl_83cf816245831d39","ac2_c62a8c9af49a2dca","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cddd441fc2bdc809","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cddd441fc2bdc809","compl_9099a8b19cac4979","ac2_19c83e1b5700dac8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0339053924b24c46","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0339053924b24c46","compl_006075e6898f05dd","ac2_95958fd4a84765f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_273aeab8355853a9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_273aeab8355853a9","compl_3dfa585bf5a8c33c","ac2_37a4c3294dafbbee","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ff8805b17a750e7a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ff8805b17a750e7a","compl_9099a8b19cac4979","ac2_19c83e1b5700dac8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f90825dbc8555b29","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f90825dbc8555b29","compl_9099a8b19cac4979","ac2_19c83e1b5700dac8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_cf2674e24baedba8","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_cf2674e24baedba8","compl_9099a8b19cac4979","ac2_19c83e1b5700dac8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_0e76a55c755adda2","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_0e76a55c755adda2","compl_9099a8b19cac4979","ac2_19c83e1b5700dac8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3a8c8c2e4827a516","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_3a8c8c2e4827a516","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ad24f4650a1fd0cf","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ad24f4650a1fd0cf","hsr_ad24f4650a1fd0cf","ac2_6a63999e6d4fc026","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e5382b2b008faf77","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e5382b2b008faf77","hsr_e5382b2b008faf77","ac2_741744dfb204e1f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b7e4e82cbc909cd3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b7e4e82cbc909cd3","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_38576d7abc250657","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_38576d7abc250657","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_a96b3ccf6e48e3ff","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_a96b3ccf6e48e3ff","compl_2217d6031a46103d","ac2_a3baad01f159f4e3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2c95d2af2699487e","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2c95d2af2699487e","compl_2217d6031a46103d","ac2_a3baad01f159f4e3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9a85977b25cf7742","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9a85977b25cf7742","compl_b4d3325e66523cc1","ac2_8c55dea4193802ab","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_e33713b1593f195b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_e33713b1593f195b","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_06989fbd08efafc3","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_06989fbd08efafc3","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_941aed6bc05d5003","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_941aed6bc05d5003","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_34c366946e9ffb96","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_34c366946e9ffb96","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_eba235892e709b99","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_eba235892e709b99","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_1e600f85277965b9","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_1e600f85277965b9","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b91ece83db1b8109","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b91ece83db1b8109","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7c0d0e8356d66523","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7c0d0e8356d66523","compl_b4d3325e66523cc1","ac2_8c55dea4193802ab","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_2892fd72a9f26359","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_2892fd72a9f26359","hsr_2892fd72a9f26359","ac2_ae0166a0b541ff0a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ac1572322096d942","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ac1572322096d942","compl_57b65de4f1c609e2","ac2_8d2d07a057b328f4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_7b006bd68df38c70","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_7b006bd68df38c70","hsr_7b006bd68df38c70","ac2_1eb2694e91a70304","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_6256bbc5fd8e6450","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_6256bbc5fd8e6450","hsr_6256bbc5fd8e6450","ac2_4a9f5fc0b9a07c0e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_015f902b64fcfc5e","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_015f902b64fcfc5e","hsr_015f902b64fcfc5e","ac2_f99d9d3298109875","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_00d53857e9826ebd","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_00d53857e9826ebd","hsr_00d53857e9826ebd","ac2_5bf70000a8c304c4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b762f273cde6f2fd","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b762f273cde6f2fd","hsr_b762f273cde6f2fd","ac2_f6b51ffcd73909a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_bd4b70feeb78e189","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_bd4b70feeb78e189","hsr_bd4b70feeb78e189","ac2_9231d85c8541ee2b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_66c6dfd0e7525a40","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_66c6dfd0e7525a40","hsr_66c6dfd0e7525a40","ac2_0b7be8d273685658","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_5871a2cdb644da8b","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_5871a2cdb644da8b","hsr_5871a2cdb644da8b","ac2_bbe2b9978c4b3b3e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_f0037fb2e72da2e7","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_f0037fb2e72da2e7","hsr_f0037fb2e72da2e7","ac2_4b3b1fe54ebf55fd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9f1d4d06eb23471d","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9f1d4d06eb23471d","hsr_9f1d4d06eb23471d","ac2_4f0b5ab0a4c7cb57","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_b35fbcdbefada3f0","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_b35fbcdbefada3f0","hsr_b35fbcdbefada3f0","ac2_6057efa6c2827441","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_de4f5ad02c4bdde4","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_de4f5ad02c4bdde4","hsr_de4f5ad02c4bdde4","ac2_a0084516fbf8e1dd","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_95a3edd0b27ace87","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_95a3edd0b27ace87","hsr_95a3edd0b27ace87","ac2_36c33f408531e859","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_fa82283f116bee97","excluded",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_fa82283f116bee97","hsr_fa82283f116bee97","ac2_59154058bf77a0e8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_ef7a7803505020a6","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_ef7a7803505020a6","compl_fc9c1b1b50d49c2e","ac2_5451ebde9904a2a6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_92509d05ee0f2e86","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_92509d05ee0f2e86","compl_9bfab09cc247e4c0","ac2_f8208358fef19944","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_c1180362bbb5563b","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_c1180362bbb5563b","compl_fc9c1b1b50d49c2e","ac2_5451ebde9904a2a6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_fbcee04e955dfb71","C",FALSE,,FALSE,FALSE,TRUE,FALSE,"hsr_fbcee04e955dfb71","hsr_fbcee04e955dfb71","ac2_4ba60012b6129896","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_8d6e3daa3a9322f7","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_8d6e3daa3a9322f7","compl_9bfab09cc247e4c0","ac2_f8208358fef19944","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_9b9035ca32056b5a","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_9b9035ca32056b5a","compl_fc9c1b1b50d49c2e","ac2_5451ebde9904a2a6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_37c1e033096473ea","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_37c1e033096473ea","compl_fc9c1b1b50d49c2e","ac2_5451ebde9904a2a6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_263e3988308681ab","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_263e3988308681ab","compl_fc9c1b1b50d49c2e","ac2_5451ebde9904a2a6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_39803c0c7fc7f263","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_39803c0c7fc7f263","compl_1ed928d4d216e59a","ac2_4ece605678fae2a7","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"hsr_3a0e96d08bc1118d","C",TRUE,"over_5km",FALSE,TRUE,TRUE,FALSE,"hsr_3a0e96d08bc1118d","compl_1ed928d4d216e59a","ac2_4ece605678fae2a7","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
