"source_record_id","source_record","complex_1km_3d","complex_2km_7d","complex_5km_14d","support_label","complex_2km_7d_antichain"
"hsr_c1180362bbb5563b","hsr_c1180362bbb5563b","compl_fc9c1b1b50d49c2e","compl_fc9c1b1b50d49c2e","compl_fc9c1b1b50d49c2e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5451ebde9904a2a6"
"hsr_fbcee04e955dfb71","hsr_fbcee04e955dfb71","hsr_fbcee04e955dfb71","hsr_fbcee04e955dfb71","hsr_fbcee04e955dfb71","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ba60012b6129896"
"hsr_8d6e3daa3a9322f7","hsr_8d6e3daa3a9322f7","compl_9bfab09cc247e4c0","compl_9bfab09cc247e4c0","compl_fc9c1b1b50d49c2e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_f8208358fef19944"
"hsr_9b9035ca32056b5a","hsr_9b9035ca32056b5a","compl_d8737940eca182a5","compl_fc9c1b1b50d49c2e","compl_fc9c1b1b50d49c2e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5451ebde9904a2a6"
"hsr_37c1e033096473ea","hsr_37c1e033096473ea","compl_d8737940eca182a5","compl_fc9c1b1b50d49c2e","compl_fc9c1b1b50d49c2e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5451ebde9904a2a6"
"hsr_263e3988308681ab","hsr_263e3988308681ab","compl_e05f3a3400115811","compl_fc9c1b1b50d49c2e","compl_fc9c1b1b50d49c2e","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_5451ebde9904a2a6"
"hsr_39803c0c7fc7f263","hsr_39803c0c7fc7f263","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ece605678fae2a7"
"hsr_3a0e96d08bc1118d","hsr_3a0e96d08bc1118d","compl_1373f55522e9b154","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ece605678fae2a7"
"hsr_56c7fb13663834df","hsr_56c7fb13663834df","compl_ff9fc9d4fce196a8","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ece605678fae2a7"
"hsr_19ed27250bdca121","hsr_19ed27250bdca121","compl_9bf6ec98e3735cf5","compl_1373f55522e9b154","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_72f92338279791d7"
"hsr_f9811b6b9de77380","hsr_f9811b6b9de77380","compl_9bf6ec98e3735cf5","compl_1373f55522e9b154","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_72f92338279791d7"
"hsr_7301ce990f97a5c6","hsr_7301ce990f97a5c6","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ece605678fae2a7"
"hsr_7c552e6b9b7ac204","hsr_7c552e6b9b7ac204","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","compl_1ed928d4d216e59a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_4ece605678fae2a7"
"hsr_e9b9687bef60e45a","hsr_e9b9687bef60e45a","hsr_e9b9687bef60e45a","hsr_e9b9687bef60e45a","hsr_e9b9687bef60e45a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_127c8732fd8c595a"
"hsr_46738c47485feaf1","hsr_46738c47485feaf1","hsr_46738c47485feaf1","hsr_46738c47485feaf1","hsr_46738c47485feaf1","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_d03c0f96b20ebcfb"
"hsr_bfcae1c264598e6c","hsr_bfcae1c264598e6c","compl_cf48e0e027bda91d","compl_cf48e0e027bda91d","compl_cf48e0e027bda91d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8d7e484bc683525f"
"hsr_63f35718dde910df","hsr_63f35718dde910df","compl_06e507dd0069a662","compl_06e507dd0069a662","compl_06e507dd0069a662","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1e333083dda8038f"
"hsr_d3d15427dee96b29","hsr_d3d15427dee96b29","compl_b3bc4b0756e990df","compl_06e507dd0069a662","compl_06e507dd0069a662","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1e333083dda8038f"
"hsr_14c0070f31a06b6f","hsr_14c0070f31a06b6f","compl_2e46daff250d3125","compl_06e507dd0069a662","compl_06e507dd0069a662","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1e333083dda8038f"
"hsr_0dccd466d0c53d16","hsr_0dccd466d0c53d16","hsr_0dccd466d0c53d16","hsr_0dccd466d0c53d16","hsr_0dccd466d0c53d16","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_64fe5c2417b44c07"
"hsr_edfbc677d8033a88","hsr_edfbc677d8033a88","compl_8e8d0243ba520915","compl_b3bc4b0756e990df","compl_06e507dd0069a662","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3c3c012e63132dc9"
"hsr_a2c50288582d62ca","hsr_a2c50288582d62ca","compl_8e8d0243ba520915","compl_b3bc4b0756e990df","compl_06e507dd0069a662","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3c3c012e63132dc9"
"hsr_c3c3df315dd41414","hsr_c3c3df315dd41414","compl_f8df0b1fdac4c88a","compl_f8df0b1fdac4c88a","compl_f8df0b1fdac4c88a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_816d267a018aa357"
"hsr_5bad1fc33f3803bf","hsr_5bad1fc33f3803bf","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_fcd717bcef829616","hsr_fcd717bcef829616","compl_9cc9d06d4cdd2d0e","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_e2a95400f4deeb33","hsr_e2a95400f4deeb33","compl_5a8e7493b8deba0a","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_861c702060320ea8","hsr_861c702060320ea8","compl_7c75481346f42935","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_a394503f3b0defee","hsr_a394503f3b0defee","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_53ea7795588403b2","hsr_53ea7795588403b2","compl_9865c0c7ef9040aa","compl_2b595c08b7d27a41","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e29b448397c3da7e"
"hsr_f64f93d71d5e61be","hsr_f64f93d71d5e61be","compl_1ae5578430140b64","compl_9cc9d06d4cdd2d0e","compl_2b595c08b7d27a41","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8f76747395a6f3e5"
"hsr_942cef35e2f4c8f6","hsr_942cef35e2f4c8f6","hsr_942cef35e2f4c8f6","hsr_942cef35e2f4c8f6","hsr_942cef35e2f4c8f6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_40da401a31449ee1"
"hsr_1b1bb8814b2e998b","hsr_1b1bb8814b2e998b","hsr_1b1bb8814b2e998b","hsr_1b1bb8814b2e998b","hsr_1b1bb8814b2e998b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a43b4e043777ccd0"
"hsr_07c6649c0805de0d","hsr_07c6649c0805de0d","hsr_07c6649c0805de0d","hsr_07c6649c0805de0d","hsr_07c6649c0805de0d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_8496068bf1b3e157"
"hsr_d461e71cdb523a73","hsr_d461e71cdb523a73","hsr_d461e71cdb523a73","hsr_d461e71cdb523a73","hsr_d461e71cdb523a73","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a0c69c2d89aff2fe"
"hsr_f3a9c53f222bc3d3","hsr_f3a9c53f222bc3d3","hsr_f3a9c53f222bc3d3","hsr_f3a9c53f222bc3d3","hsr_f3a9c53f222bc3d3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_be4e2ad03e6a8643"
"hsr_b8aaaa691953a4e9","hsr_b8aaaa691953a4e9","hsr_b8aaaa691953a4e9","hsr_b8aaaa691953a4e9","hsr_b8aaaa691953a4e9","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a571c0ab35ee1108"
"hsr_9c05cbe1ece5edc3","hsr_9c05cbe1ece5edc3","hsr_9c05cbe1ece5edc3","hsr_9c05cbe1ece5edc3","hsr_9c05cbe1ece5edc3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3c508fb3d31772ab"
"hsr_c2cb2d6d30268cbe","hsr_c2cb2d6d30268cbe","hsr_c2cb2d6d30268cbe","hsr_c2cb2d6d30268cbe","hsr_c2cb2d6d30268cbe","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_85d00aa88e91c328"
"hsr_76c06cf0d6e4734f","hsr_76c06cf0d6e4734f","compl_cd0b5fff970989a8","compl_cd0b5fff970989a8","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63d069a775ab0b1b"
"hsr_c00d4d142afb862c","hsr_c00d4d142afb862c","compl_68d14e2a97894024","compl_cd0b5fff970989a8","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63d069a775ab0b1b"
"hsr_33250c27f027ecce","hsr_33250c27f027ecce","compl_bd970165c1824972","compl_cd0b5fff970989a8","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_63d069a775ab0b1b"
"hsr_267a55f1b60043e4","hsr_267a55f1b60043e4","hsr_267a55f1b60043e4","hsr_267a55f1b60043e4","hsr_267a55f1b60043e4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_3a28be5b54840dd6"
"hsr_5917937b8c007787","hsr_5917937b8c007787","compl_edfdcba1bdf38227","compl_68d14e2a97894024","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e115c9e51f1df578"
"hsr_f5b961081d600606","hsr_f5b961081d600606","compl_edfdcba1bdf38227","compl_68d14e2a97894024","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e115c9e51f1df578"
"hsr_66540b291381d513","hsr_66540b291381d513","compl_a45cf19f93a7dec9","compl_68d14e2a97894024","compl_cd0b5fff970989a8","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_e115c9e51f1df578"
"hsr_6a1cbd3f5ac39b68","hsr_6a1cbd3f5ac39b68","compl_57f48b01d08d3827","compl_57f48b01d08d3827","compl_57f48b01d08d3827","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_521710c9369f4463"
"hsr_4a21630ca9849c74","hsr_4a21630ca9849c74","compl_306b5f00a2d0df2a","compl_306b5f00a2d0df2a","compl_57f48b01d08d3827","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_188fe8d8209434ca"
"hsr_5ed1591b70c75586","hsr_5ed1591b70c75586","compl_306b5f00a2d0df2a","compl_306b5f00a2d0df2a","compl_57f48b01d08d3827","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_188fe8d8209434ca"
"hsr_cfa297330bf17712","hsr_cfa297330bf17712","hsr_cfa297330bf17712","hsr_cfa297330bf17712","hsr_cfa297330bf17712","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0d1bd63b9007a9b1"
"hsr_adc0628054267c6e","hsr_adc0628054267c6e","hsr_adc0628054267c6e","compl_db41bc44aac13636","compl_db41bc44aac13636","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_bd5879ace95eb0d9"
"hsr_b97c3c39e40fddf0","hsr_b97c3c39e40fddf0","hsr_b97c3c39e40fddf0","compl_7700e6de9572d1e3","compl_7700e6de9572d1e3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ffd6fdfae2978cc5"
"hsr_e7ff6492457aa660","hsr_e7ff6492457aa660","hsr_e7ff6492457aa660","compl_7700e6de9572d1e3","compl_7700e6de9572d1e3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ffd6fdfae2978cc5"
"hsr_1f5405319943b64d","hsr_1f5405319943b64d","hsr_1f5405319943b64d","compl_7700e6de9572d1e3","compl_7700e6de9572d1e3","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_ffd6fdfae2978cc5"
"hsr_d78dcb90c9644cf7","hsr_d78dcb90c9644cf7","hsr_d78dcb90c9644cf7","hsr_d78dcb90c9644cf7","hsr_d78dcb90c9644cf7","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9616cf71ddda0aef"
"hsr_b1fcb17840477cce","hsr_b1fcb17840477cce","compl_783e67b561972719","compl_783e67b561972719","compl_783e67b561972719","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_48cd527ae8620ed4"
"hsr_396ff4210c466053","hsr_396ff4210c466053","compl_ba5b96b925f0fe17","compl_783e67b561972719","compl_783e67b561972719","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_48cd527ae8620ed4"
"hsr_b624fb14894129db","hsr_b624fb14894129db","compl_03a18fc73c432321","compl_783e67b561972719","compl_783e67b561972719","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_48cd527ae8620ed4"
"hsr_2f5a6f5356cc57dc","hsr_2f5a6f5356cc57dc","hsr_2f5a6f5356cc57dc","hsr_2f5a6f5356cc57dc","hsr_2f5a6f5356cc57dc","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_a91071536da81243"
"hsr_4260d119dd842e0b","hsr_4260d119dd842e0b","compl_783e67b561972719","compl_783e67b561972719","compl_783e67b561972719","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_48cd527ae8620ed4"
"hsr_f9dbbc137fb5e918","hsr_f9dbbc137fb5e918","compl_783e67b561972719","compl_783e67b561972719","compl_783e67b561972719","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_48cd527ae8620ed4"
"hsr_50f8943018a0b7e4","hsr_50f8943018a0b7e4","hsr_50f8943018a0b7e4","compl_e1963112b215ebc6","compl_e1963112b215ebc6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_16365683637bf72c"
"hsr_f17a164a21f74149","hsr_f17a164a21f74149","hsr_f17a164a21f74149","compl_ac4d16225d79ba6f","compl_e1963112b215ebc6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9cfbaec49cf4f82c"
"hsr_330e24c14685cc6d","hsr_330e24c14685cc6d","hsr_330e24c14685cc6d","hsr_330e24c14685cc6d","hsr_330e24c14685cc6d","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_aa9eaacc8feeb8cb"
"hsr_dcb93b58e7900f4a","hsr_dcb93b58e7900f4a","hsr_dcb93b58e7900f4a","compl_4970047fedfc1a5a","compl_e1963112b215ebc6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_9a681c8ea0bf2066"
"hsr_68065d80e6cca1fb","hsr_68065d80e6cca1fb","hsr_68065d80e6cca1fb","compl_e1963112b215ebc6","compl_e1963112b215ebc6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_16365683637bf72c"
"hsr_42926de3483e088a","hsr_42926de3483e088a","compl_ea69cf15522008bf","compl_ea69cf15522008bf","compl_ea69cf15522008bf","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_615b12884bde5aa3"
"hsr_89c330c298796d05","hsr_89c330c298796d05","compl_ef81518bd277a255","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_bdbb4a9026147f74","hsr_bdbb4a9026147f74","compl_d81803ad7b5c44cc","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_d8842c2311a99d0c","hsr_d8842c2311a99d0c","compl_82d7fb38fc6b7c8b","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_6eead15d860e9c1a","hsr_6eead15d860e9c1a","compl_ef81518bd277a255","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_458a3721f69ef636","hsr_458a3721f69ef636","hsr_458a3721f69ef636","hsr_458a3721f69ef636","hsr_458a3721f69ef636","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_065182a87975f2c3"
"hsr_8a74ee21d5b007a7","hsr_8a74ee21d5b007a7","compl_d81803ad7b5c44cc","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_08f7bc791c4903d9","hsr_08f7bc791c4903d9","compl_6c473e6337527d24","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_33248fa90ec06e2c","hsr_33248fa90ec06e2c","compl_e6b006ca1479e2fc","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_691d5c2fb120d671","hsr_691d5c2fb120d671","compl_6c473e6337527d24","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_15ea5b5c6eb5eb73","hsr_15ea5b5c6eb5eb73","compl_8e0e548b9585664f","compl_ef81518bd277a255","compl_ef81518bd277a255","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0820038887f6175f"
"hsr_e073aba35d0cb9c1","hsr_e073aba35d0cb9c1","compl_a30b999eb527cb45","compl_a30b999eb527cb45","compl_a30b999eb527cb45","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_7178e8359f102256"
"hsr_e03c0ed5fb45206d","hsr_e03c0ed5fb45206d","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_6b98bbd80358cb53","hsr_6b98bbd80358cb53","compl_f0205cbc6c6d95ac","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_9a36a91e2e0ece8e","hsr_9a36a91e2e0ece8e","compl_568deaccc7e348fb","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_03d79af616e88188","hsr_03d79af616e88188","compl_568deaccc7e348fb","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_eb8145d7245ac1ce","hsr_eb8145d7245ac1ce","hsr_eb8145d7245ac1ce","hsr_eb8145d7245ac1ce","hsr_eb8145d7245ac1ce","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_b4b681b81c45b40c"
"hsr_81bc2a8fdea73fdf","hsr_81bc2a8fdea73fdf","compl_7cda99f7ba61509e","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_a034d1aeec32edee","hsr_a034d1aeec32edee","compl_1bdedba548970366","compl_63783c0e697f1f0b","compl_63783c0e697f1f0b","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1194dcb6988373ef"
"hsr_c23b686eaa01551d","hsr_c23b686eaa01551d","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_4bf6c94bda2cfe2e","hsr_4bf6c94bda2cfe2e","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_c1151494dff6bb2e","hsr_c1151494dff6bb2e","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_17df02d9e4c099a3","hsr_17df02d9e4c099a3","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_bd6c97e46f34c7f2","hsr_bd6c97e46f34c7f2","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_c1f2bec50ae7ee6c","hsr_c1f2bec50ae7ee6c","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_1d68448c86dd7997","hsr_1d68448c86dd7997","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_63c0e2a4ee3faedb","hsr_63c0e2a4ee3faedb","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_f0c6fd9ece01795e","hsr_f0c6fd9ece01795e","compl_5713469b5265ff8a","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_49cb6bff52ce9cd0","hsr_49cb6bff52ce9cd0","hsr_49cb6bff52ce9cd0","hsr_49cb6bff52ce9cd0","hsr_49cb6bff52ce9cd0","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_0f1ab30e7efefc9a"
"hsr_46638d0570798e65","hsr_46638d0570798e65","hsr_46638d0570798e65","hsr_46638d0570798e65","hsr_46638d0570798e65","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_d2b603b02bb00322"
"hsr_28010775c09dcef3","hsr_28010775c09dcef3","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_fb78b16536c78d3f","hsr_fb78b16536c78d3f","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_e0498e5766b0a6d9","hsr_e0498e5766b0a6d9","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_ee76aaa5b2788e2e","hsr_ee76aaa5b2788e2e","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_da3c47e4f6552ffe","hsr_da3c47e4f6552ffe","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_bb1b48749ade33b6","hsr_bb1b48749ade33b6","hsr_bb1b48749ade33b6","hsr_bb1b48749ade33b6","hsr_bb1b48749ade33b6","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_089fe4a08765da74"
"hsr_cda48d1ee3730ac4","hsr_cda48d1ee3730ac4","hsr_cda48d1ee3730ac4","hsr_cda48d1ee3730ac4","hsr_cda48d1ee3730ac4","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_66eb5c8e5b71efd6"
"hsr_85fa7de6c5fc2c05","hsr_85fa7de6c5fc2c05","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_c7ea7e49e1c5f748","hsr_c7ea7e49e1c5f748","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_7450d4000f861b05","hsr_7450d4000f861b05","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_3534c83d9151c480","hsr_3534c83d9151c480","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_346a9ab52ba38a81","hsr_346a9ab52ba38a81","compl_a25c2777a0c0c5c9","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_7282245a2306938b","hsr_7282245a2306938b","compl_0991bf4ed623df64","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_72a6ec32d0ddef78","hsr_72a6ec32d0ddef78","compl_0991bf4ed623df64","compl_5713469b5265ff8a","compl_5713469b5265ff8a","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_1f1de8b75488d2d7"
"hsr_7dea926a6a48af2a","hsr_7dea926a6a48af2a","hsr_7dea926a6a48af2a","compl_65c9177b9de308ef","compl_65c9177b9de308ef","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE","ac2_38bf668884d2de2f"
