"analysis_taxon_id","common_name","contrast","short_label","minimum_day","maximum_day","role","estimate_link","standard_error","ratio","conf_low_link","conf_high_link","ratio_conf_low","ratio_conf_high"
"atx_a444854c6b66","Double-crested Cormorant","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.118881096148906,0.0214693570507232,1.12623599652938,0.0768011563294885,0.160961035968323,1.0798273382122,1.17463919924323
"atx_aa5353f6d6d2","Iceland Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.311072964332053,0.0524434616188541,1.36488880575309,0.208283779559099,0.413862149105007,1.23156261225928,1.51264859254911
"atx_acf526bb8010","Marbled Murrelet","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.131418917327413,0.0629167187506088,1.1404454336097,0.00810214857621977,0.254735686078606,1.00813505980584,1.29012057897452
"atx_b3d3ea90f9cb","Canada Goose","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.00846731768387409,0.0196909055773205,1.00850326681085,-0.0301268572476741,0.0470614926154223,0.970322433307349,1.04818646282497
"atx_c12b832d2b03","California Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.201785532776938,0.0468238664770526,1.22358556097177,0.110010754481915,0.293560311071961,1.11629007551575,1.3411940658228
"atx_c2d1fbbaf6d3","Red-breasted Merganser","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0996086742002513,0.0271323946133811,1.1047385207919,0.0464291807580243,0.152788167642478,1.04752389159366,1.16507815154911
"atx_c34f23342a55","Pacific Loon","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.10375633648477,0.0537618044992151,1.10933011870511,-0.00161680033369159,0.209129473303232,0.998384505983855,1.23260457758566
"atx_c9db024faf12","American Crow","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.00382770251507833,0.0126093432136665,1.00383503752411,-0.020886610183708,0.0285420152138647,0.979330004323231,1.02895324161685
"atx_d002764a39e8","Lesser Scaup","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.125312054742457,0.0601127320406704,1.13350211259321,0.00749109994274301,0.243133009542171,1.00751922842581,1.27523823169185
"atx_d7dd9536145c","Barrow's Goldeneye","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0999635947886402,0.038418753521105,1.10513068482714,0.0246628378872744,0.175264351690006,1.02496948138367,1.19156116618983
"atx_e0e678a61ad7","Short-billed Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.307662560239014,0.0286188894410288,1.36024191178047,0.251569536934598,0.36375558354343,1.28604232439572,1.4387225237191
"atx_ebf17f77fb66","Western Grebe","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.0759120255825626,0.148177138554899,0.926897746261877,-0.366339217150165,0.214515165985039,0.693267593061472,1.23926091544447
"atx_fadb8da1a816","Bonaparte's Gull","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.393238883027725,0.20507196117881,1.48177231731145,-0.00870216088274262,0.795179926938193,0.991335593325502,2.21483947023941
"atx_fc0a9b777dcd","Bald Eagle","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.064455134443212,0.0084026925265386,1.0665777245677,0.0479858570911963,0.0809244117952277,1.0491558171045,1.08428893401512
"atx_v2_000002","Black Oystercatcher","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0223853755441666,0.0216023354022069,1.02263780814382,-0.0199552018441589,0.0647259529324921,0.98024258538326,1.06686661265211
"atx_v2_000003","Dunlin","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",-0.020183912136825,0.0720487424637361,0.980018419450178,-0.161399447365748,0.121031623092098,0.850952092638138,1.12866060354122
"atx_v2_000006","Black-bellied Plover","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.0357280839653324,0.0554813315841278,1.03637400146466,-0.0730153259395581,0.144471493870223,0.929586583128832,1.15542875769218
"atx_v2_000007","Common Raven","did_active_0_14_day","Active 0–14",0,14,"duration_weighted_composite",0.013549588691374,0.00919089925385043,1.01364180037434,-0.00446457384617284,0.0315637512289208,0.995545377548554,1.03206716904877
