"analysis_taxon_id","species","term","zone","period","link_count","checklist_rows","reported_checklists","reporting_proportion","positive_finite_numeric_reports","positive_finite_numeric_median","unquantified_x_reports","suppressed_below_20","observed_unadjusted"
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",6,831,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",7,755,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",8,464,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",9,371,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",10,396,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",11,319,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",12,308,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",13,125,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",14,74,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",15,30,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",16,55,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",0,212688,2513,0.0118154291732491,2479,2,31,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",1,3152,49,0.0155456852791878,48,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",2,669,25,0.0373692077727952,23,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",3,303,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",4,194,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",5,95,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",0,201733,2344,0.0116193186042938,2310,2,31,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",1,9991,144,0.0144129716745071,143,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",2,1849,39,0.0210924824229313,38,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",3,794,27,0.0340050377833753,26,2.5,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",4,503,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",5,656,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",6,357,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",7,379,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",8,221,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",9,178,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",10,178,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",11,145,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",12,96,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",13,56,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",14,21,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",15,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",16,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",17,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",18,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_pre","reference","early_pre",19,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",0,212613,2515,0.0118290038708828,2483,2,29,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",1,3277,35,0.0106805004577357,34,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",2,628,31,0.0493630573248408,30,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",3,271,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",4,216,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",5,81,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",6,67,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",7,29,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",8,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",9,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_immediate_pre","near","immediate_pre",10,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",0,202031,2340,0.0115823809217397,2310,2,27,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",1,9732,144,0.0147965474722565,143,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",2,1751,38,0.0217018846373501,37,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",3,737,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",4,503,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",5,714,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",6,381,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",7,385,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",8,241,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",9,204,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",10,170,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",11,130,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",12,103,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",13,46,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",14,21,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",15,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",16,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",17,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",18,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",19,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_immediate_pre","reference","immediate_pre",20,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",0,214208,2517,0.0117502614281446,2483,2,31,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",1,2041,31,0.0151886330230279,30,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",2,470,29,0.0617021276595745,27,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",3,216,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",4,131,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",5,64,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",6,48,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",7,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_spawn_start","near","spawn_start",8,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",0,207441,2403,0.0115840166601588,2368,2,32,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",1,6340,100,0.0157728706624606,99,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",2,1225,38,0.0310204081632653,37,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",3,530,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",4,347,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",5,406,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",6,229,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",7,211,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",8,124,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",9,85,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",10,90,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",11,66,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",12,52,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",13,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",14,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",15,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",16,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",17,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_spawn_start","reference","spawn_start",18,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",0,210182,2473,0.0117659932820127,2438,2,32,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",1,4425,60,0.0135593220338983,60,2.5,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",2,1278,30,0.0234741784037559,28,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",3,563,27,0.0479573712255773,27,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",4,361,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",5,172,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",6,125,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",7,50,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",8,35,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",9,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",10,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_early_egg","near","early_egg",11,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",0,194273,2284,0.0117566517220612,2255,2,27,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",1,13716,158,0.0115193934091572,153,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",2,3132,47,0.0150063856960409,46,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",3,1172,21,0.0179180887372014,21,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",4,713,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",5,1094,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",6,637,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",7,582,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",8,401,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",9,314,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",10,398,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",11,287,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",12,237,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",13,98,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",14,48,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",15,23,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",16,34,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",17,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",18,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",19,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_early_egg","reference","early_egg",20,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",0,208488,2500,0.0119910978089866,2465,2,32,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",1,5168,43,0.00832043343653251,42,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",2,1914,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",3,726,24,0.0330578512396694,24,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",4,401,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",5,245,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",6,140,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",7,52,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",8,55,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",9,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_near_late_egg","near","late_egg",10,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",0,188545,2307,0.0122358057758095,2277,2,28,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",1,16001,154,0.00962439847509531,152,2.5,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",2,4838,50,0.010334849111203,49,2,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",3,1600,20,0.0125,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",4,959,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",5,1128,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",6,844,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",7,816,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",8,519,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",9,396,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",10,430,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",11,377,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",12,318,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",13,162,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",14,93,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",15,48,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",16,64,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",17,28,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",18,22,,,,,,FALSE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",19,,,,,,,TRUE,TRUE
"atx_98ca0000b734","Brandt's Cormorant","es_reference_late_egg","reference","late_egg",23,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",0,209123,47987,0.22946782515553,46814,6,1157,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",1,4810,1937,0.402702702702703,1889,6,48,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",2,1756,695,0.395785876993166,666,6,29,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",3,618,316,0.511326860841424,307,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",4,449,211,0.469933184855234,200,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",5,205,59,0.28780487804878,58,8.5,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",6,149,55,0.369127516778524,55,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",7,58,30,0.517241379310345,30,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",8,26,,,,,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_baseline","near","baseline",9,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",0,191208,41695,0.218060959792477,40687,6,994,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",1,14661,5170,0.35263624582225,5058,5,110,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",2,4064,1427,0.35113188976378,1376,6,51,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",3,1508,608,0.403183023872679,583,7,25,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",4,884,363,0.410633484162896,350,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",5,1110,510,0.459459459459459,481,6,29,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",6,831,335,0.403128760529483,326,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",7,755,277,0.366887417218543,265,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",8,464,207,0.446120689655172,206,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",9,371,135,0.363881401617251,130,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",10,396,208,0.525252525252525,207,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",11,319,149,0.467084639498433,148,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",12,308,124,0.402597402597403,122,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",13,125,44,0.352,42,6.5,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",14,74,,,,,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",15,30,,,,,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",16,55,21,0.381818181818182,21,5,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",0,212688,49499,0.232730572481757,48314,6,1169,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",1,3152,1194,0.378807106598985,1156,5,38,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",2,669,291,0.434977578475336,258,10,33,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",3,303,144,0.475247524752475,134,10,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",4,194,104,0.536082474226804,101,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",5,95,39,0.410526315789474,38,8.5,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",0,201733,45798,0.227022847030481,44694,6,1089,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",1,9991,3285,0.328795916324692,3197,6,87,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",2,1849,698,0.377501352082207,671,7,27,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",3,794,326,0.410579345088161,318,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",4,503,208,0.41351888667992,197,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",5,656,302,0.460365853658537,292,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",6,357,140,0.392156862745098,133,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",7,379,165,0.435356200527704,161,7,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",8,221,109,0.493212669683258,105,6,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",9,178,69,0.387640449438202,68,8,,FALSE,TRUE
"atx_99238953638b","Bufflehead","es_reference_early_pre","reference","early_pre",10,178,82,0.460674157303371,81,7,,FALSE,TRUE
