"analysis_taxon_id","species","outcome","term","exposed_rows","finite_numeric_rows","unquantified_x_rows"
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_baseline",8077,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_baseline",25992,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_early_pre",4512,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_early_pre",15467,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_immediate_pre",4587,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_spawn_start",2992,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_spawn_start",9759,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_early_egg",7018,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_early_egg",22927,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_near_late_egg",8712,,
"atx_87b306550dba","Harlequin Duck","checklist_reporting","es_reference_late_egg",28655,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_baseline",880,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_baseline",2283,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_early_pre",426,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_early_pre",1346,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_immediate_pre",462,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_immediate_pre",1283,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_spawn_start",381,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_spawn_start",871,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_early_egg",553,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_early_egg",1459,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_near_late_egg",539,,
"atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","es_reference_late_egg",1540,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_baseline",8077,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_baseline",25992,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_early_pre",4512,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_early_pre",15467,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_immediate_pre",4587,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_spawn_start",2992,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_spawn_start",9759,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_early_egg",7018,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_early_egg",22927,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_near_late_egg",8712,,
"atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","es_reference_late_egg",28655,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_baseline",143,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_baseline",433,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_early_pre",94,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_early_pre",263,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_immediate_pre",90,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_immediate_pre",263,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_spawn_start",90,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_spawn_start",205,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_early_egg",135,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_early_egg",318,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_near_late_egg",108,,
"atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","es_reference_late_egg",296,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_baseline",8077,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_baseline",25992,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_early_pre",4512,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_early_pre",15467,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_immediate_pre",4587,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_spawn_start",2992,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_spawn_start",9759,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_early_egg",7018,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_early_egg",22927,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_near_late_egg",8712,,
"atx_99238953638b","Bufflehead","checklist_reporting","es_reference_late_egg",28655,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_baseline",3225,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_baseline",9352,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_early_pre",1725,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_early_pre",5345,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_immediate_pre",1811,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_immediate_pre",5100,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_spawn_start",1202,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_spawn_start",3307,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_early_egg",2319,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_early_egg",6772,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_near_late_egg",2640,,
"atx_99238953638b","Bufflehead","conditional_positive_numeric_count","es_reference_late_egg",7394,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_baseline",8077,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_baseline",25992,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_early_pre",4511,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_early_pre",15466,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_immediate_pre",4586,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_immediate_pre",15168,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_spawn_start",2992,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_spawn_start",9759,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_early_egg",7018,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_early_egg",22927,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_near_late_egg",8712,,
"atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","es_reference_late_egg",28655,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_baseline",990,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_baseline",2421,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_early_pre",501,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_early_pre",1471,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_immediate_pre",486,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_immediate_pre",1350,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_spawn_start",319,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_spawn_start",892,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_early_egg",801,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_early_egg",2004,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_near_late_egg",964,,
"atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","es_reference_late_egg",2394,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_baseline",8077,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_baseline",25990,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_early_pre",4512,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_early_pre",15467,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_immediate_pre",4587,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_spawn_start",2992,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_spawn_start",9758,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_early_egg",7018,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_early_egg",22927,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_near_late_egg",8712,,
"atx_a113baee5693","American Wigeon","checklist_reporting","es_reference_late_egg",28653,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_baseline",2526,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_baseline",6136,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_early_pre",1379,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_early_pre",3525,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_immediate_pre",1481,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_immediate_pre",3487,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_spawn_start",1071,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_spawn_start",2323,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_early_egg",2114,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_early_egg",4598,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_near_late_egg",2373,,
"atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","es_reference_late_egg",4762,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_baseline",8077,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_baseline",25992,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_early_pre",4512,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_early_pre",15467,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_immediate_pre",4587,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_spawn_start",2992,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_spawn_start",9759,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_early_egg",7018,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_early_egg",22927,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_near_late_egg",8712,,
"atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","es_reference_late_egg",28655,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_baseline",1366,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_baseline",4222,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_early_pre",744,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_early_pre",2456,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_immediate_pre",719,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_immediate_pre",2348,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_spawn_start",534,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_spawn_start",1543,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_early_egg",1149,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_early_egg",3456,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_near_late_egg",1158,,
"atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","es_reference_late_egg",3795,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_baseline",8073,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_baseline",25984,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_early_pre",4511,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_early_pre",15466,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_immediate_pre",4586,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_immediate_pre",15167,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_spawn_start",2992,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_spawn_start",9759,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_early_egg",7018,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_early_egg",22924,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_near_late_egg",8712,,
"atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","es_reference_late_egg",28654,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_baseline",483,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_baseline",999,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_early_pre",278,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_early_pre",598,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_immediate_pre",348,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_immediate_pre",668,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_spawn_start",322,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_spawn_start",522,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_early_egg",477,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_early_egg",788,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_near_late_egg",315,,
"atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","es_reference_late_egg",533,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_baseline",8077,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_baseline",25992,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_early_pre",4512,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_early_pre",15467,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_immediate_pre",4587,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_spawn_start",2992,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_spawn_start",9759,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_early_egg",7018,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_early_egg",22927,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_near_late_egg",8712,,
"atx_acf526bb8010","Marbled Murrelet","checklist_reporting","es_reference_late_egg",28655,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_baseline",83,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_baseline",315,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_early_pre",43,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_early_pre",165,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_immediate_pre",44,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_immediate_pre",158,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_spawn_start",26,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_spawn_start",111,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_early_egg",76,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_early_egg",250,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_near_late_egg",87,,
"atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","es_reference_late_egg",343,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_baseline",8075,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_baseline",25967,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_early_pre",4511,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_early_pre",15459,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_immediate_pre",4585,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_immediate_pre",15165,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_spawn_start",2992,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_spawn_start",9753,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_early_egg",7015,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_early_egg",22915,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_near_late_egg",8711,,
"atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","es_reference_late_egg",28644,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_baseline",2679,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_baseline",7523,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_early_pre",1520,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_early_pre",4731,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_immediate_pre",1715,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_immediate_pre",4925,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_spawn_start",1174,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_spawn_start",3230,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_early_egg",2664,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_early_egg",7610,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_near_late_egg",3445,,
"atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","es_reference_late_egg",9421,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_baseline",8077,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_baseline",25992,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_early_pre",4512,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_early_pre",15467,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_immediate_pre",4587,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_spawn_start",2992,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_spawn_start",9759,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_early_egg",7018,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_early_egg",22927,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_near_late_egg",8712,,
"atx_c12b832d2b03","California Gull","checklist_reporting","es_reference_late_egg",28655,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_baseline",482,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_baseline",834,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_early_pre",324,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_early_pre",717,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_immediate_pre",467,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_immediate_pre",979,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_spawn_start",514,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_spawn_start",843,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_early_egg",858,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_early_egg",1410,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_near_late_egg",739,,
"atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","es_reference_late_egg",1247,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_baseline",8073,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_baseline",25967,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_early_pre",4510,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_early_pre",15451,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_immediate_pre",4584,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_immediate_pre",15164,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_spawn_start",2990,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_spawn_start",9751,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_early_egg",7016,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_early_egg",22910,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_near_late_egg",8708,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","es_reference_late_egg",28640,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_baseline",1105,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_baseline",2531,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_early_pre",573,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_early_pre",1475,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_immediate_pre",488,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_immediate_pre",1266,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_spawn_start",349,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_spawn_start",788,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_early_egg",713,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_early_egg",1634,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_near_late_egg",788,,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","es_reference_late_egg",1774,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_baseline",8077,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_baseline",25992,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_early_pre",4512,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_early_pre",15467,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_immediate_pre",4587,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_spawn_start",2992,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_spawn_start",9759,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_early_egg",7018,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_early_egg",22927,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_near_late_egg",8712,,
"atx_c34f23342a55","Pacific Loon","checklist_reporting","es_reference_late_egg",28655,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_baseline",508,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_baseline",965,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_early_pre",277,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_early_pre",608,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_immediate_pre",209,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_immediate_pre",484,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_spawn_start",170,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_spawn_start",355,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_early_egg",307,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_early_egg",600,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_near_late_egg",300,,
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","es_reference_late_egg",604,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_baseline",8077,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_baseline",25992,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_early_pre",4512,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_early_pre",15467,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_immediate_pre",4587,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_immediate_pre",15169,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_spawn_start",2992,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_spawn_start",9759,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_early_egg",7018,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_early_egg",22927,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_near_late_egg",8712,,
"atx_c9db024faf12","American Crow","checklist_reporting","es_reference_late_egg",28655,,
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","es_near_baseline",4370,,
