"analysis_version","stage","analysis_taxon_id","species","analysis_role","outcome","engine","n","converged","singular_fit","rank_deficient","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","status","analysis_variant","offset_days"
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fadb8da1a816","Bonaparte's Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",4025,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fc0a9b777dcd","Bald Eagle","core_species","checklist_reporting","lme4_glmer_nAGQ0",217199,TRUE,FALSE,FALSE,"",,0.42962431808312,0.354021097454421,1.28009604979213,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_fc0a9b777dcd","Bald Eagle","core_species","conditional_positive_numeric_count","lme4_lmer_REML",83359,TRUE,FALSE,FALSE,"",0.0416740658693016,0.0345442736051121,0.0410501129687919,0.106144142248406,0.347223516445545,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000002","Black Oystercatcher","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.30604656610837,0.227149296010692,11.0481290307396,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000002","Black Oystercatcher","core_species","conditional_positive_numeric_count","lme4_lmer_REML",13626,TRUE,FALSE,FALSE,"",0.001986809365917,0.0243669018693736,0.0194048229319543,0.111927518380911,0.449611614478978,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.855775903444045,0.332988913194524,11.3898548891393,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000003","Dunlin","core_species","conditional_positive_numeric_count","lme4_lmer_REML",5908,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.99260450611066,0.414078197928885,13.318044985229,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000006","Black-bellied Plover","core_species","conditional_positive_numeric_count","lme4_lmer_REML",3973,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,0.463413909160438,0.601128377704115,1.46132158137677,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000007","Common Raven","core_species","conditional_positive_numeric_count","lme4_lmer_REML",60940,TRUE,FALSE,FALSE,"",0.0379724951926619,0.015379496018956,0.0382531942686407,0.0941540917147672,0.282068716189153,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","checklist_reporting","lme4_glmer_nAGQ0",217200,TRUE,FALSE,FALSE,"",,1.36046654717747,0.46649441763865,6.22914067701049,,"completed","placebo_offset_p90_s2_detectability",90
"post_stage4a_staged_refit_v1_s2_detectability","s2_detectability","atx_v2_000011","Glaucous Gull","core_species","conditional_positive_numeric_count","lme4_lmer_REML",185,FALSE,,,"failed_insufficient_support",,,,,,"failed_insufficient_support","placebo_offset_p90_s2_detectability",90
