"analysis_version","analysis_taxon_id","species","outcome","component","comparison","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_fixed_effect_covariance_used","status"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0283515997769976,0.127460463114153,-0.278169516933533,0.221466317379538,0.972046535365774,0.7571684577596,1.24790521479515,0.823975685450197,,217186,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.414960723354609,0.146385912774574,-0.701871840236795,-0.128049606472422,0.660366217165371,0.4956566448605,0.87980973380481,0.00458681715247182,0.11237702023556,1346,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.205827573995777,0.187026067924259,-0.160736783305913,0.572391931297467,1.22854135325498,0.851516174884444,1.77250168719627,0.271101788683677,,1346,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0729453595609949,0.06644467003003,-0.203174519784502,0.0572838006625117,0.929651625210968,0.816135797152856,1.05895630025346,0.272276050663246,0.533661059299963,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","between_location","dose_did_active_minus_pre",-0.162548399887398,0.112576770374866,-0.38319481531797,0.0580980155431741,0.849974950537931,0.681680084626805,1.05981886934173,0.148770102655189,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0664396895136064,0.0816492533634674,-0.0935899064433755,0.226469285470588,1.06869650852528,0.91065613989092,1.25416408818255,0.415804959461763,0.758734342370173,4025,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0518474095949609,0.20729604239952,-0.354445367645787,0.458140186835709,1.05321501974484,0.701562444552485,1.58113064122712,0.80250005784383,,4025,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","within_location","dose_did_active_minus_pre",-0.0141693306567957,0.0315048084416627,-0.075917620542288,0.0475789592286966,0.985930581854353,0.926892560320825,1.04872900468551,0.652889728562404,0.815225287253559,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0347793890665664,0.045054182886888,-0.123083964877748,0.0535251867446149,0.965818462869117,0.884189418587484,1.05498356303454,0.440146505647539,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0134315085303347,0.0169626703417124,-0.0466777314817168,0.0198147144210474,0.986658291679993,0.954394919471954,1.02001232894188,0.428461276150776,0.758734342370173,13626,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0121990839328427,0.0231966140915579,-0.0576636121155704,0.033265444249885,0.987875023238925,0.943967433242454,1.03382492570446,0.598958150764995,,13626,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","checklist_reporting","within_location","dose_did_active_minus_pre",0.0698719056733248,0.0378426607905706,-0.00429834655535966,0.144042157902009,1.07237080783945,0.99571087811452,1.15493279704229,0.0648371501809671,0.251343267310706,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","checklist_reporting","between_location","dose_did_active_minus_pre",-0.00885616678324625,0.0500198694839736,-0.106893309483229,0.0891809759167361,0.991182933550306,0.89862154227277,1.0932784955017,0.859466777498317,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.0895601810208924,0.0509748928288811,-0.0103487730395036,0.189469135081288,1.09369315090221,0.989704591268526,1.20860781983163,0.0789268568586117,0.458759995988611,5908,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000003","Dunlin","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",0.0678990228419033,0.0555964528898552,-0.0410680224903907,0.176866068174197,1.07025723148854,0.959763842200573,1.19347123864054,0.221978751117851,,5908,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","checklist_reporting","within_location","dose_did_active_minus_pre",0.0709244219834706,0.0409829312261719,-0.00940064720070824,0.151249491167649,1.07350008979481,0.990643400748717,1.16328685167488,0.083525913686399,0.292340697902397,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0448769447917472,0.0582320994003433,-0.159009762360576,0.0692558727770821,0.956115129540749,0.852988031751752,1.07171039558357,0.440910573613467,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",0.00455486725353315,0.0371111385094365,-0.0681816276502399,0.0772913621573062,1.00456525642916,0.934090801451727,1.08035680562983,0.902316271632936,1,3973,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.0428971707051918,0.0473569539961104,-0.135715094955088,0.0499207535447048,0.958009896484346,0.873091345186198,1.05118779016899,0.3650278397141,,3973,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","checklist_reporting","within_location","dose_did_active_minus_pre",0.025550894922777,0.0202327273690413,-0.0141045220295618,0.0652063118751158,1.02588011703114,0.985994480732488,1.06737921467672,0.206643177675063,0.462037651632741,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","checklist_reporting","between_location","dose_did_active_minus_pre",-0.0455761999488416,0.029364363623272,-0.103129295079393,0.0119768951817096,0.955446794801131,0.902010340443059,1.01204890538988,0.120640162345946,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",-0.0018301859694181,0.00747975377745035,-0.0164902339864482,0.012829862047612,0.998171487799665,0.983644985634025,1.01291251783689,0.806700093163174,0.99684195134258,60940,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000007","Common Raven","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",-0.00976299263367826,0.0114821321284571,-0.0322675580711844,0.0127415728038279,0.990284510661772,0.968247484989472,1.01282309250438,0.39517111169485,,60940,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","checklist_reporting","within_location","dose_did_active_minus_pre",0.0632523881769004,0.142131152504976,-0.215319551814022,0.341824328167823,1.06529567333746,0.806283749571977,1.40751301540426,0.656299287462446,0.815225287253559,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","checklist_reporting","between_location","dose_did_active_minus_pre",-0.313035916126467,0.188699230880852,-0.682879612563344,0.0568077803104108,0.731223649376182,0.505160230171571,1.05845233546081,0.0971329947212135,,217200,TRUE,"completed_with_rank_deficiency_warning"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","within_location","dose_did_active_minus_pre",,,,,,,,,,185,TRUE,"failed_insufficient_support"
"post_stage4a_stage3_dose_v1","atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","between_location","dose_did_active_minus_pre",,,,,,,,,,185,TRUE,"failed_insufficient_support"
