"analysis_version","analysis_taxon_id","species","outcome","comparison","engine","n","event_blocks_in_model","estimate","wald_standard_error","wald_conf_low","wald_conf_high","wald_p_value","wald_status","satterthwaite_standard_error","satterthwaite_df","satterthwaite_conf_low","satterthwaite_conf_high","satterthwaite_p_value","satterthwaite_status","satterthwaite_message","kenward_roger_standard_error","kenward_roger_df","kenward_roger_conf_low","kenward_roger_conf_high","kenward_roger_p_value","kenward_roger_status","kenward_roger_message","kenward_roger_projected_dense_gb","converged","singular_fit","rank_deficient","convergence_message","maximum_absolute_gradient","status","fit_seconds","interval_seconds","kenward_roger_seconds","multiplicity_family","primary_interval_method","primary_standard_error","primary_denominator_df","primary_conf_low","primary_conf_high","primary_p_value","inference_strength_label","ratio","ratio_conf_low","ratio_conf_high","direction","q_value_bh_fixed49","q_value_bh_fixed49_satterthwaite","q_value_bh_fixed49_wald","q_value_bh_estimable_only","significant_bh_fixed49"
"post_stage4a_blockaware_v1","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.0319869563085537,0.0416215445263051,-0.0495897719439345,0.113563684561042,0.442178785415376,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",253.204841852188,0.00197005271911621,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0416215445263051,Inf,-0.0495897719439345,0.113563684561042,0.442178785415376,"weaker: prespecified Wald on the random-slope binomial fit",1.0325040375532,0.951619725549146,1.12026323009275,"positive",0.619050299581527,0.619050299581527,0.619050299581527,0.60641661999823,FALSE
"post_stage4a_blockaware_v1","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",29011,54,0.10502289979141,0.0242469986497113,0.0574996557047846,0.152546143878036,1.48179507857641e-05,"completed",0.0242469986497113,43.2043822523983,0.056130855383509,0.153914944199311,8.6666800444111e-05,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 29011 by 29011 inverse of the marginal covariance; projected working set 169.3 GB exceeds the 12.0 GB budget (row cap 7723)",169.308701656759,TRUE,FALSE,FALSE,"",0.00978798198048025,"completed",22.4968559741974,0.00487399101257324,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0242469986497113,43.2043822523983,0.056130855383509,0.153914944199311,8.6666800444111e-05,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.11073604568823,1.0577360851422,1.16639167418143,"positive",0.000424667322176144,0.000424667322176144,7.26079588502441e-05,0.000398667282042911,TRUE
"post_stage4a_blockaware_v1","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217184,58,0.135280144257946,0.0570572621000732,0.0234499654853398,0.247110323030551,0.017742238699327,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9488.76161956787,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",199.515269041061,0.00293588638305664,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0570572621000732,Inf,0.0234499654853398,0.247110323030551,0.017742238699327,"weaker: prespecified Wald on the random-slope binomial fit",1.14485746467574,1.0237270777777,1.28032035380857,"positive",0.0511393938980601,0.0511393938980601,0.0511393938980601,0.0500957327980997,FALSE
"post_stage4a_blockaware_v1","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",4317,47,0.110018529998484,0.0673433628085769,-0.0219720357041406,0.242009095701109,0.1023228623031,"completed",0.0673433628085769,33.2820564562008,-0.0269484750146963,0.246985535011665,0.111748697565045,"completed","",0.0694970713221192,52.3301482641631,-0.0294166070288865,0.249453667025855,0.119431770813151,"completed","",3.74902191013098,FALSE,FALSE,FALSE,"Model failed to converge with max|grad| = 0.00331922 (tol = 0.002, component 1)   See ?lme4::convergence and ?lme4::troubleshooting.",0.103991114883684,"completed_with_convergence_warning",2.83851885795593,0.00230813026428223,135.278960943222,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0694970713221192,52.3301482641631,-0.0294166070288865,0.249453667025855,0.119431770813151,"stronger: Kenward-Roger adjusted standard error and denominator df",1.11629875528147,0.971011849828035,1.28332410285584,"positive",0.266007125902017,0.255510874402043,0.238753345373901,0.249720975336588,FALSE
"post_stage4a_blockaware_v1","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.0256650167406093,0.103644181870366,-0.228803880413646,0.177473846932428,0.804423623603016,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",607.606546163559,0.00188899040222168,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.103644181870366,Inf,-0.228803880413646,0.177473846932428,0.804423623603016,"weaker: prespecified Wald on the random-slope binomial fit",0.974661530225824,0.795484528304418,1.19419682558378,"negative",0.875927945701062,0.875927945701062,0.875927945701062,0.858051865176551,FALSE
"post_stage4a_blockaware_v1","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",3103,48,0.0640351689681038,0.0754362362757046,-0.0838171372615313,0.211887475197739,0.395956502884025,"completed",0.0754362362757046,1180.88052543144,-0.083968833942545,0.212039171878753,0.396128544716654,"completed","",0.0769603862960234,260.356229096561,-0.0875088671539275,0.215579205090135,0.4061411855529,"completed","",1.93694563955069,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.00465254743176047,"completed_with_singular_warning",1.64757394790649,0.00362014770507812,52.953341960907,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0769603862960234,260.356229096561,-0.0875088671539275,0.215579205090135,0.4061411855529,"stronger: Kenward-Roger adjusted standard error and denominator df",1.06612989279038,0.916210747433131,1.24058023930154,"positive",0.669396868625446,0.660725616776812,0.657496460018842,0.628413386872867,FALSE
"post_stage4a_blockaware_v1","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217083,58,-0.0169527407416643,0.0273928746037227,-0.0706417883979826,0.0367363069146541,0.53599929900103,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9479.93829848617,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",239.322005987167,0.00191211700439453,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0273928746037227,Inf,-0.0706417883979826,0.0367363069146541,0.53599929900103,"weaker: prespecified Wald on the random-slope binomial fit",0.983190148374195,0.931795612351849,1.03741942443818,"negative",0.689105261481052,0.689105261481052,0.689105261481052,0.675041888797766,FALSE
"post_stage4a_blockaware_v1","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",68271,58,0.0393675040642825,0.0263083683567742,-0.0121959504070082,0.0909309585355732,0.134552798994373,"completed",0.0263083683567742,26.408564932918,-0.0146694320479837,0.0934044401765487,0.146409488776528,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 68271 by 68271 inverse of the marginal covariance; projected working set 937.6 GB exceeds the 12.0 GB budget (row cap 7723)",937.619022332132,TRUE,FALSE,FALSE,"",0.0794003426562995,"completed",50.6253960132599,0.00380611419677734,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0263083683567742,26.408564932918,-0.0146694320479837,0.0934044401765487,0.146409488776528,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.04015267375273,0.985437639869513,1.09790568265508,"positive",0.311915867393472,0.311915867393472,0.286655963074969,0.292818977553056,FALSE
"post_stage4a_blockaware_v1","atx_c12b832d2b03","California Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.306060741784809,0.0558167479840124,0.196661926001996,0.415459557567623,4.17431721560155e-08,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",241.20108294487,0.00198817253112793,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0558167479840124,Inf,0.196661926001996,0.415459557567623,4.17431721560155e-08,"weaker: prespecified Wald on the random-slope binomial fit",1.35806479532216,1.21733242269212,1.51506684116299,"positive",1.80343656012203e-06,1.80343656012203e-06,1.80343656012203e-06,1.76663173236444e-06,TRUE
"post_stage4a_blockaware_v1","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",6644,55,0.237950373332478,0.0565964945051809,0.127023282451104,0.348877464213851,2.61855974207224e-05,"completed",0.0565964945051809,19.7870440642542,0.119810647581723,0.356090099083233,0.000445102708816786,"completed","",0.0584064223778862,44.1385139462877,0.120250395962313,0.355650350702642,0.000189242684484198,"completed","",8.88000333309174,TRUE,FALSE,FALSE,"",0.00487141733174212,"completed",4.33659505844116,0.00266003608703613,427.819313049316,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.0584064223778862,44.1385139462877,0.120250395962313,0.355650350702642,0.000189242684484198,"stronger: Kenward-Roger adjusted standard error and denominator df",1.26864623257788,1.12777920758746,1.42710847354334,"positive",0.000842990139975063,0.00181750272766854,0.000116644933965036,0.0007913784987521,TRUE
"post_stage4a_blockaware_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217092,58,-0.0918062521842808,0.0458693030903098,-0.18170843423724,-0.00190407013132184,0.0453412516317798,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9480.72436845303,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",251.07858300209,0.00308895111083984,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0458693030903098,Inf,-0.18170843423724,-0.00190407013132184,0.0453412516317798,"weaker: prespecified Wald on the random-slope binomial fit",0.912281885046027,0.833844425462308,0.998097741460229,"negative",0.0990378553301546,0.0990378553301546,0.0990378553301546,0.0970166746091311,FALSE
"post_stage4a_blockaware_v1","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",13364,55,0.125343668607289,0.0310986928222034,0.0643913507094965,0.186295986505082,5.56553807136259e-05,"completed",0.0310986928222034,33.4989186313842,0.0621086811508002,0.188578656063779,0.000302481576257845,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 13364 by 13364 inverse of the marginal covariance; projected working set 35.9 GB exceeds the 12.0 GB budget (row cap 7723)",35.927484869957,TRUE,FALSE,FALSE,"",0.0327491216012277,"completed",10.0751519203186,0.00281786918640137,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0310986928222034,33.4989186313842,0.0621086811508002,0.188578656063779,0.000302481576257845,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.13353794754222,1.06407798366384,1.20753205896999,"positive",0.00123513310305287,0.00134741793060313,0.000227259471247306,0.00115951270898841,TRUE
"post_stage4a_blockaware_v1","atx_c34f23342a55","Pacific Loon","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.0431541928743541,0.0618583562674164,-0.164394343301338,0.0780859575526296,0.485409143070383,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",688.00922203064,0.0020301342010498,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0618583562674164,Inf,-0.164394343301338,0.0780859575526296,0.485409143070383,"weaker: prespecified Wald on the random-slope binomial fit",0.957763698343218,0.84840739213315,1.08121559332208,"negative",0.642839135417535,0.642839135417535,0.642839135417535,0.629719969388605,FALSE
"post_stage4a_blockaware_v1","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",6049,50,0.327151149219841,0.0699137584612874,0.190122700611886,0.464179597827797,2.87781725534581e-06,"completed",0.0699137584612874,38.1372606985922,0.185634871032945,0.468667427406738,3.57140860397863e-05,"completed","",0.07242958373964,59.0017650267533,0.182219977634974,0.472082320804709,3.06384335463716e-05,"completed","",7.36073275655508,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",0.00242784153670073,"completed_with_singular_warning",3.63651990890503,0.00413894653320312,327.411916971207,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.07242958373964,59.0017650267533,0.182219977634974,0.472082320804709,3.06384335463716e-05,"stronger: Kenward-Roger adjusted standard error and denominator df",1.38701110698394,1.19987811120001,1.60332936565766,"positive",0.0002403609460324,0.000249998602278504,2.01447207874206e-05,0.000225644969744702,TRUE
"post_stage4a_blockaware_v1","atx_c9db024faf12","American Crow","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.0449206704501112,0.0280933490840024,-0.0101412819596448,0.0999826228598672,0.10982530657728,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",194.252235889435,0.00311899185180664,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0280933490840024,Inf,-0.0101412819596448,0.0999826228598672,0.10982530657728,"weaker: prespecified Wald on the random-slope binomial fit",1.04594488228075,0.989909967449035,1.10515171353259,"positive",0.206978462395644,0.206978462395644,0.206978462395644,0.202754412142672,FALSE
"post_stage4a_blockaware_v1","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",112180,58,0.00427980632697155,0.0144161118734994,-0.0239752537421875,0.0325348663961306,0.76656071912154,"completed",0.0144161118734994,41.9343329869696,-0.0248144350459819,0.033374047699925,0.768026292947286,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 112180 by 112180 inverse of the marginal covariance; projected working set 2531.5 GB exceeds the 12.0 GB budget (row cap 7723)",2531.53975903988,TRUE,FALSE,FALSE,"",0.0741478288546205,"completed",91.3273711204529,0.00288915634155273,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0144161118734994,41.9343329869696,-0.0248144350459819,0.033374047699925,0.768026292947286,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.00428897777741,0.975490912160433,1.03393720875518,"positive",0.955154854382643,0.934856739310185,0.931565814245643,0.896675985746971,FALSE
"post_stage4a_blockaware_v1","atx_d002764a39e8","Lesser Scaup","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",216290,58,0.342724392465005,0.109956791856714,0.127213040570279,0.558235744359731,0.00182763172204605,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9410.8047388494,TRUE,FALSE,FALSE,"",,"completed",355.247911930084,0.00225377082824707,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.109956791856714,Inf,0.127213040570279,0.558235744359731,0.00182763172204605,"weaker: prespecified Wald on the random-slope binomial fit",1.40878043791255,1.13565893343847,1.74758658943145,"positive",0.0081412685800233,0.0081412685800233,0.0081412685800233,0.00797512024165548,TRUE
"post_stage4a_blockaware_v1","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",9378,49,0.014169838509351,0.0643425579263032,-0.111939257699385,0.140278934718087,0.825695943205674,"completed",0.0643425579263032,53.3717845540599,-0.114864006872954,0.143203683891656,0.82653616449047,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 9378 by 9378 inverse of the marginal covariance; projected working set 17.7 GB exceeds the 12.0 GB budget (row cap 7723)",17.6918943822384,TRUE,FALSE,FALSE,"",0.0163537697517313,"completed",4.96687388420105,0.00346899032592773,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0643425579263032,53.3717845540599,-0.114864006872954,0.143203683891656,0.82653616449047,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.01427070653582,0.891487371818979,1.15396482177603,"positive",0.955154854382643,0.952243836471824,0.951970678486671,0.896675985746971,FALSE
"post_stage4a_blockaware_v1","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",216814,58,0.0361500018638374,0.0624265650811415,-0.0862038173737457,0.158503821101421,0.562534907331471,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9456.45858415961,TRUE,FALSE,FALSE,"",,"completed",371.283065080643,0.0379531383514404,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0624265650811415,Inf,-0.0862038173737457,0.158503821101421,0.562534907331471,"weaker: prespecified Wald on the random-slope binomial fit",1.03681135846331,0.917407228631615,1.1717564016167,"positive",0.689105261481052,0.689105261481052,0.689105261481052,0.675041888797766,FALSE
"post_stage4a_blockaware_v1","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",10960,55,0.00806707871037951,0.0477042617181763,-0.0854315561663188,0.101565713587078,0.865713235439037,"completed",0.0477042617181763,35.2752394079187,-0.0887507163754029,0.104884873796162,0.866679238497154,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 10960 by 10960 inverse of the marginal covariance; projected working set 24.2 GB exceeds the 12.0 GB budget (row cap 7723)",24.164342880249,TRUE,FALSE,FALSE,"",0.0238392385654151,"completed",8.4760410785675,0.00630021095275879,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0477042617181763,35.2752394079187,-0.0887507163754029,0.104884873796162,0.866679238497154,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.00809970526449,0.915073658022657,1.11058274581999,"positive",0.955154854382643,0.952243836471824,0.951970678486671,0.896675985746971,FALSE
"post_stage4a_blockaware_v1","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.212849313772942,0.0395474137431108,0.135337807154741,0.290360820391144,7.3609655515185e-08,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",475.400765895844,0.00252795219421387,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0395474137431108,Inf,0.135337807154741,0.290360820391144,7.3609655515185e-08,"weaker: prespecified Wald on the random-slope binomial fit",1.23719820846662,1.14492348237693,1.33690978532055,"positive",1.80343656012203e-06,1.80343656012203e-06,1.80343656012203e-06,1.76663173236444e-06,TRUE
"post_stage4a_blockaware_v1","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",22003,57,0.287918209729847,0.0468315499073895,0.196130058571173,0.37970636088852,7.84888385567973e-10,"completed",0.0468315499073895,32.6679291977653,0.192601898185655,0.383234521274038,6.50737048722156e-07,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 22003 by 22003 inverse of the marginal covariance; projected working set 97.4 GB exceeds the 12.0 GB budget (row cap 7723)",97.3907429203391,TRUE,FALSE,FALSE,"",0.0194293534150347,"completed",15.5536861419678,0.00365805625915527,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0468315499073895,32.6679291977653,0.192601898185655,0.383234521274038,6.50737048722156e-07,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.33364822021422,1.21240003877758,1.46702203760558,"positive",7.9715288468464e-06,7.9715288468464e-06,1.28198436309436e-08,7.48347606030479e-06,TRUE
"post_stage4a_blockaware_v1","atx_ebf17f77fb66","Western Grebe","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217186,58,-0.195139449758279,0.140002591051027,-0.469539485960582,0.0792605864440244,0.163369726968998,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9488.93638023734,TRUE,FALSE,FALSE,"",,"completed",305.183705091476,0.00194382667541504,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.140002591051027,Inf,-0.469539485960582,0.0792605864440244,0.163369726968998,"weaker: prespecified Wald on the random-slope binomial fit",0.822719921961995,0.625290156885197,1.0824863665932,"negative",0.285897022195746,0.285897022195746,0.285897022195746,0.280062389089711,FALSE
"post_stage4a_blockaware_v1","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",1346,48,0.147936367710133,0.198760852627053,-0.241627744975364,0.53750048039563,0.456699063484205,"completed",0.198760852627053,98.6403740442292,-0.246466073571627,0.542338808991893,0.458468519450384,"completed","",0.205656971325626,113.551477282856,-0.25948577050715,0.555358505927416,0.473412041239814,"completed","",0.364455074071884,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",4.96561372074211,"completed_with_singular_warning",0.897547006607056,0.00425601005554199,5.4147310256958,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.205656971325626,113.551477282856,-0.25948577050715,0.555358505927416,0.473412041239814,"stronger: Kenward-Roger adjusted standard error and denominator df",1.15943911624967,0.771448185232318,1.74256559289849,"positive",0.669396868625446,0.660734042737319,0.658183944433119,0.628413386872867,FALSE
"post_stage4a_blockaware_v1","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,0.557499443922688,0.126116525954341,0.310315595196868,0.804683292648508,9.8467940273173e-06,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",595.620712995529,0.00200080871582031,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.126116525954341,Inf,0.310315595196868,0.804683292648508,9.8467940273173e-06,"weaker: prespecified Wald on the random-slope binomial fit",1.74630031426247,1.36385547245542,2.23598823275821,"positive",0.000120623226834637,0.000120623226834637,0.000120623226834637,0.000118161528327808,TRUE
"post_stage4a_blockaware_v1","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",4025,47,0.342308397974422,0.177582296067173,-0.00574650660916659,0.69036330255801,0.0539043632919899,"completed",0.177582296067173,143.378552141387,-0.00870923263248263,0.693326028581326,0.0558815000056461,"completed","",0.1808518194267,156.426355346158,-0.0149183305911512,0.699535126539995,0.0602374381847915,"completed","",3.25900968164206,TRUE,FALSE,FALSE,"",0.00586274836678058,"completed",2.30288791656494,0.00262594223022461,107.416702032089,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","kenward_roger",0.1808518194267,156.426355346158,-0.0149183305911512,0.699535126539995,0.0602374381847915,"stronger: Kenward-Roger adjusted standard error and denominator df",1.40819451489077,0.985192396398205,2.01281678484141,"positive",0.163979692836377,0.152121861126481,0.13901651585829,0.153940119805578,FALSE
"post_stage4a_blockaware_v1","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217199,58,0.0543543976198855,0.0239486304779691,0.00741594440400779,0.101292850835763,0.0232303779787495,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.0723638162,TRUE,TRUE,FALSE,"boundary (singular) fit: see help('isSingular')",,"completed_with_singular_warning",161.649793863297,0.00234317779541016,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0239486304779691,Inf,0.00741594440400779,0.101292850835763,0.0232303779787495,"weaker: prespecified Wald on the random-slope binomial fit",1.05585872967695,1.00744351062075,1.10660066324521,"positive",0.0632382511643736,0.0632382511643736,0.0632382511643736,0.0619476746099986,FALSE
"post_stage4a_blockaware_v1","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",83359,58,0.0706982715403663,0.0087945346114533,0.0534613004411269,0.0879352426396057,9.0658000659544e-16,"completed",0.0087945346114533,76.6009813199978,0.0531846599430561,0.0882118831376765,8.83705221523419e-12,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 83359 by 83359 inverse of the marginal covariance; projected working set 1397.8 GB exceeds the 12.0 GB budget (row cap 7723)",1397.84453650564,TRUE,FALSE,FALSE,"",0.0786248710937798,"completed",64.3893940448761,0.00364589691162109,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0087945346114533,76.6009813199978,0.0531846599430561,0.0882118831376765,8.83705221523419e-12,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",1.07325734472332,1.05462437401634,1.09221952041164,"positive",4.33015558546475e-10,4.33015558546475e-10,4.44224203231765e-14,4.06504401900773e-10,TRUE
"post_stage4a_blockaware_v1","atx_v2_000002","Black Oystercatcher","checklist_reporting","active_minus_pre14","lme4_glmer_nAGQ0_random_slope",217200,58,-0.177262683218712,0.0640287888166811,-0.302756803273128,-0.0517685631642963,0.00563177350632158,"completed",,,,,,"not_applicable_non_gaussian","",,,,,,"not_applicable_binomial_glmm","",9490.15974998474,TRUE,FALSE,FALSE,"",,"completed",693.13308095932,0.00287103652954102,,"blockaware_random_slope__fixed_49_species__checklist_reporting","wald",0.0640287888166811,Inf,-0.302756803273128,-0.0517685631642963,0.00563177350632158,"weaker: prespecified Wald on the random-slope binomial fit",0.837559742734531,0.738778743097053,0.949548601938291,"negative",0.021227453985366,0.021227453985366,0.021227453985366,0.0207942406387258,TRUE
"post_stage4a_blockaware_v1","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","active_minus_pre14","lmerTest_lmer_REML_random_slope",13626,54,-0.00444505358308474,0.0238737279764643,-0.051236700593661,0.0423465934274915,0.852295628680078,"completed",0.0238737279764643,27.5458262902289,-0.0533845198541845,0.044494412688015,0.853660031317091,"completed","",,,,,,"skipped_dense_inverse_memory_infeasible","pbkrtest forms a dense 13626 by 13626 inverse of the marginal covariance; projected working set 37.4 GB exceeds the 12.0 GB budget (row cap 7723)",37.3500038087368,TRUE,FALSE,FALSE,"",0.0181376890395768,"completed",8.99275016784668,0.00368690490722656,,"blockaware_random_slope__fixed_49_species__conditional_positive_numeric_count","satterthwaite_denominator_df",0.0238737279764643,27.5458262902289,-0.0533845198541845,0.044494412688015,0.853660031317091,"intermediate: Satterthwaite denominator df, standard error not Kenward-Roger adjusted",0.995564811045913,0.948015411640811,1.04549913516429,"negative",0.955154854382643,0.952243836471824,0.951970678486671,0.896675985746971,FALSE
