"analysis_taxon_id","species","outcome","comparison","primary_estimate","primary_standard_error","primary_conf_low","primary_conf_high","primary_ratio","primary_ratio_conf_low","primary_ratio_conf_high","primary_q_value","primary_status","primary_direction","sensitivity_estimate","sensitivity_standard_error","sensitivity_conf_low","sensitivity_conf_high","sensitivity_ratio","sensitivity_ratio_conf_low","sensitivity_ratio_conf_high","sensitivity_q_value","sensitivity_status","sensitivity_direction","sign_agreement","estimate_difference_from_primary","primary_interval_excludes_zero","sensitivity_interval_excludes_zero","confidence_intervals_overlap","bh_threshold_crossing","interpretation_change_class","interpretation_changes_materially","interpretation_rule","model_n","model_event_blocks","model_observer_clusters","model_generalized_locations","retained_checklists","retained_fraction","changed_component"
"atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","active_minus_pre14",0.120334268276824,0.0282553152345713,0.064954868045238,0.175713668508409,1.12787380100669,1.06711086249821,1.19209667495949,8.59405255566222e-05,"completed","positive",0.337709907794997,0.0682371060177083,0.203967637591047,0.471452177998947,1.40173381236677,1.22625846813603,1.60231935745075,2.77945140428737e-06,"completed","positive",TRUE,0.217375639518173,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",13364,55,3349,1938,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c34f23342a55","Pacific Loon","checklist_reporting","active_minus_pre14",-0.0653232331257248,0.051747959969191,-0.16674737093876,0.03610090468731,0.936764621079169,0.846413412955736,1.03676045520263,0.367695042933349,"completed","negative",-0.157264962562259,0.155483547267696,-0.462007115395475,0.147477190270958,0.854477624239956,0.630017857099754,1.15890685017703,0.580602831836207,"completed","negative",TRUE,-0.0919417294365338,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","active_minus_pre14",0.145567611611047,0.0562690273163306,0.0352823446259385,0.255852878596155,1.15669593801429,1.03591215174182,1.29156269744407,0.0275557361574524,"completed_with_convergence_warning","positive",0.75113279940065,0.17690436705576,0.404406611263507,1.09785898753779,2.11939951177942,1.49841309474828,2.99774094758925,6.37368069348284e-05,"completed","positive",TRUE,0.605565187789603,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",6049,50,1728,1053,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c9db024faf12","American Crow","checklist_reporting","active_minus_pre14",0.0242508708268168,0.0248201929854989,-0.0243958135140947,0.0728975551677282,1.02454731468472,0.97589935914681,1.07562033952495,0.508704604764138,"completed","positive",0.0563546650477171,0.0584562290453165,-0.0582174385531275,0.170926768648562,1.05797284319362,0.943444783863613,1.18640386388209,0.586287441678315,"completed","positive",TRUE,0.0321037942209003,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_c9db024faf12","American Crow","conditional_positive_numeric_count","active_minus_pre14",0.00802244685238313,0.0124082122270762,-0.0162972022252158,0.032342095929982,1.00805471290565,0.983834878685135,1.03287078576578,0.680704773653228,"completed","positive",-0.0222184484644808,0.025681571484702,-0.0725534036408876,0.028116506711926,0.978026563312951,0.930016079089368,1.02851550640107,0.466623021136217,"completed","negative",FALSE,-0.0302408953168639,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",112180,58,15644,11090,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_d002764a39e8","Lesser Scaup","checklist_reporting","active_minus_pre14",0.232836335714045,0.0661033031528695,0.103276242275288,0.362396429152803,1.26217488947,1.10879766356326,1.43676840595878,0.00228161775534749,"completed","positive",0.455458040995675,0.125139912985619,0.210188318515386,0.700727763475964,1.57689550042677,1.23391040625433,2.01521877655165,0.00167256559233291,"completed","positive",TRUE,0.22262170528163,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",216290,58,29119,22938,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","active_minus_pre14",0.0847311271662611,0.062252005844645,-0.03728056225462,0.206742816587142,1.0884243796051,0.963405802124219,1.22966628133926,0.306930551311193,"completed","positive",0.0494497479887035,0.106300563136477,-0.158895527295118,0.257795023272525,1.05069279146214,0.853085478461204,1.29407353647821,0.660167257527494,"completed","positive",TRUE,-0.0352813791775576,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",9378,49,2680,753,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","active_minus_pre14",0.0512408005838287,0.0428355640052509,-0.0327153621239234,0.135196963291581,1.05257632376216,0.967813996907743,1.14476223828604,0.395917766159165,"completed","positive",0.0648095002002647,0.100813760857857,-0.13278184022717,0.262400840627699,1.06695575016623,0.875656104209207,1.30004754987786,0.772585362640122,"completed","positive",TRUE,0.013568699616436,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",216814,58,29202,22963,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","active_minus_pre14",0.0949054344736054,0.0416416658921865,0.01328926906867,0.176521599878541,1.09955487022438,1.01337796386571,1.19306019643662,0.0521208626686396,"completed","positive",-0.0513442547758169,0.0838284121090149,-0.215644923390667,0.112956413839034,0.949951588864683,0.806021450431812,1.11958313355443,0.615241567435317,"completed","negative",FALSE,-0.146249689249422,TRUE,FALSE,TRUE,FALSE,"material_direction_reversal__at_least_one_interval_excludes_zero",TRUE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",10960,55,2474,1522,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","active_minus_pre14",0.223751605336081,0.0335759207126769,0.157944009991462,0.2895592006807,1.25076029865524,1.17110062293813,1.33583852151601,1.27863966180429e-09,"completed","positive",0.382978714444871,0.0777833826006199,0.230526085951957,0.535431342937786,1.46664681134459,1.2592623159135,1.7081848968591,1.38737892363408e-05,"completed","positive",TRUE,0.15922710910879,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","active_minus_pre14",0.262176582277994,0.0285699637397326,0.206180482308503,0.318172682247485,1.29975603604821,1.22897499222397,1.37461361210179,1.02282689923671e-18,"completed","positive",0.91253738806053,0.0701349727754254,0.775075367363999,1.04999940875706,2.49063422794234,2.17075572515528,2.85764942849762,4.33469196967548e-37,"completed","positive",TRUE,0.650360805782536,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",22003,57,4526,2458,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_ebf17f77fb66","Western Grebe","checklist_reporting","active_minus_pre14",-0.264085044550445,0.117772984635889,-0.494915852788577,-0.0332542363123124,0.767908230469407,0.609622203146494,0.967292607419933,0.0798096623456756,"completed","negative",-0.0840133708398579,0.260204195384498,-0.594004222419698,0.425977480739982,0.919418962609226,0.552112073053116,1.53108629581462,0.850993348392021,"completed","negative",TRUE,0.180071673710587,TRUE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217186,58,29245,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","active_minus_pre14",0.111248546375569,0.178424775734405,-0.238457588013501,0.460954680764639,1.1176726658252,0.787842101497147,1.58558699206218,0.680996049081459,"completed","positive",,,,,,,,,"failed_insufficient_support",,,,FALSE,FALSE,,,"not_assessable__failed_or_unsupported_component",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",1346,,,,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","active_minus_pre14",0.392652922068867,0.0971740197761988,0.202195343074534,0.583110501063199,1.48090431091735,1.2240871016959,1.79160255430778,0.000321095707698144,"completed","positive",1.35959979170701,0.212348651453979,0.943404082691557,1.77579550072245,3.89463432490328,2.56871065585994,5.90497668163287,7.48113051347489e-09,"completed","positive",TRUE,0.966946869638139,TRUE,TRUE,FALSE,FALSE,"same_direction__nonoverlapping_intervals__encoding_scales_not_directly_comparable",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","active_minus_pre14",0.150675829331046,0.148575405750638,-0.140526614928629,0.441878273590721,1.16261970977827,0.868900538899201,1.55562636809657,0.476126592641651,"completed","positive",,,,,,,,,"failed_insufficient_support",,,,FALSE,FALSE,,,"not_assessable__failed_or_unsupported_component",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",4025,,,,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","active_minus_pre14",0.0402408996766001,0.0239716857756079,-0.00674274109230239,0.0872245404455027,1.04106153537422,0.993279940179803,1.09114165764744,0.203374973279404,"completed","positive",0.0595999519485512,0.0542962399873832,-0.0468187229226634,0.166018626819766,1.06141184585996,0.954260367442591,1.18059509225047,0.561018368586443,"completed","positive",TRUE,0.0193590522719511,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217199,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","active_minus_pre14",0.0607002860305954,0.00828090570019805,0.0444700090988348,0.076930562962356,1.06258039626907,1.04547362154422,1.07996708407394,1.76252229644815e-12,"completed","positive",0.0783986277627695,0.0198491005847206,0.0394951054912041,0.117302150034335,1.08155371008561,1.04028540718642,1.12445913373302,0.000213852569020731,"completed","positive",TRUE,0.0176983417321741,TRUE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",83359,58,14529,9421,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000002","Black Oystercatcher","checklist_reporting","active_minus_pre14",-0.0394852625153214,0.0421724808224419,-0.122141806066014,0.0431712810353709,0.961284120796209,0.885022857993937,1.04411671692808,0.523693341358451,"completed","negative",-0.202626138155671,0.105442175823403,-0.409289005221082,0.00403672890973938,0.816583473768243,0.664122269781061,1.00404488747416,0.157509099697523,"completed","negative",TRUE,-0.16314087564035,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","active_minus_pre14",-0.00730913121653948,0.0215337765310852,-0.0495145576686003,0.0348962952355214,0.992717515522004,0.95169130362901,1.03551231567032,0.804220814194581,"completed","negative",-0.0919768735265765,0.0510047298617296,-0.191944307096761,0.00799056004360807,0.912126243564505,0.825352833507202,1.00802256977026,0.112499232524302,"completed","negative",TRUE,-0.0846677423100371,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",13626,54,3244,1692,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000003","Dunlin","checklist_reporting","active_minus_pre14",-0.0386944219854713,0.0561466710451594,-0.148739875085802,0.071351031114859,0.962044643926255,0.8617932596426,1.07395815243557,0.670604342596355,"completed","negative",-0.121424849537028,0.138745129532953,-0.393360306451961,0.150510607377905,0.885657608427322,0.674785574184223,1.16242763534695,0.607933598852825,"completed","negative",TRUE,-0.0827304275515566,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000003","Dunlin","conditional_positive_numeric_count","active_minus_pre14",0.0152898168886663,0.0730800649512383,-0.127944478403609,0.158524112180941,1.01540730416149,0.879902231365008,1.17178017806024,0.872198095614585,"completed","positive",0.0956862578425149,0.171096522815317,-0.239656764755541,0.431029280440571,1.10041376364084,0.786897905814531,1.53884060722816,0.638258092314976,"completed","positive",TRUE,0.0803964409538486,FALSE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",5908,43,1859,652,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000006","Black-bellied Plover","checklist_reporting","active_minus_pre14",-0.0589773456905242,0.0647571375470927,-0.185899003024732,0.067944311643684,0.942728125769902,0.83035745433837,1.07030570325376,0.527169282059606,"completed","negative",-0.391090867567737,0.166860974910533,-0.718132368817624,-0.0640493663178514,0.676318697811966,0.48766217908721,0.937958694820732,0.0719461557816673,"completed","negative",TRUE,-0.332113521877213,FALSE,TRUE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","active_minus_pre14",-0.0376714992806947,0.0562199606415391,-0.147860597350371,0.0725175987889813,0.963029244734942,0.862551348504835,1.07521172834797,0.680273720586879,"completed","negative",0.0452328244350288,0.137776395906047,-0.224803949460554,0.315269598330612,1.04627142910755,0.798672783641634,1.37062878038167,0.742680269619604,"completed","positive",FALSE,0.0829043237157235,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",3973,35,1218,485,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000007","Common Raven","checklist_reporting","active_minus_pre14",-0.0591362405604375,0.02425881282042,-0.106682639996159,-0.0115898411247157,0.942578343007165,0.898810874354696,0.988477062367544,0.0506747575618012,"completed","negative",-0.0936067517418345,0.0577290358377411,-0.206753582846029,0.0195400793623602,0.910640799745655,0.813220016661722,1.01973223625945,0.285598449388598,"completed","negative",TRUE,-0.034470511181397,TRUE,FALSE,TRUE,FALSE,"same_direction__compatible_magnitude",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000007","Common Raven","conditional_positive_numeric_count","active_minus_pre14",-0.000525266187925862,0.00919430310065841,-0.0185457691281613,0.0174952367523096,0.999474871740208,0.981625145436527,1.01764917482414,0.954442015622478,"completed","negative",0.0394233837387816,0.0214981495847836,-0.00271221518164894,0.0815589826592122,1.04021079876955,0.997291459550974,1.08497721053781,0.112499232524302,"completed","positive",FALSE,0.0399486499267075,FALSE,FALSE,TRUE,FALSE,"direction_reversal__both_intervals_include_zero",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",60940,57,10295,8121,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000011","Glaucous Gull","checklist_reporting","active_minus_pre14",,,,,,,,,"failed_numerical_fit_no_fallback",,22.1340485030845,5666.44133670129,-11083.8868919404,11128.1549889466,4099162424.51848,0,Inf,0.996883340070317,"completed","positive",,,FALSE,FALSE,,,"not_assessable__failed_or_unsupported_component",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",217200,58,29248,22980,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
"atx_v2_000011","Glaucous Gull","conditional_positive_numeric_count","active_minus_pre14",,,,,,,,,"failed_insufficient_support",,,,,,,,,,"failed_insufficient_support",,,,FALSE,FALSE,,,"not_assessable__failed_or_unsupported_component",FALSE,"BH threshold crossing or same-direction interval nonoverlap alone is not material because exposure units differ; material means a sign reversal with at least one 95% interval excluding zero",185,,,,217200,1,"for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break"
