"analysis_taxon_id","unit_label","outcome","outcome_label","contrast","window_days","window_role","estimate","standard_error","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","estimable","adjusted_significant","direction","status"
"atx_v2_000007","Common Raven","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0203538055636339,0.0117938775469739,1.02056235679799,0.997242040510917,1.04442801426567,0.0843844421653071,0.329448886360908,TRUE,FALSE,"positive","completed"
"atx_a444854c6b66","Double-crested Cormorant","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.065389449227781,0.0291099256684875,1.06757470958104,1.00836987650997,1.13025566023618,0.0246851873431338,0.227103723556831,TRUE,FALSE,"positive","completed"
"atx_v2_000003","Dunlin","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.00605764611205377,0.081091639905229,0.993960664434562,0.847898503371832,1.1651840385546,0.940452420490481,0.957101407098675,TRUE,FALSE,"negative","completed"
"atx_v2_000011","Glaucous Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_725074cbfcb6","Glaucous-winged Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0398280162668926,0.0192986265200223,1.04063178706186,1.00200541148985,1.08074717344432,0.0390390872996821,0.253243009675101,TRUE,FALSE,"positive","completed"
"atx_7b80ddaff058","Great Blue Heron","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0639286173120848,0.0180927295843784,1.06601630093658,1.0288765912943,1.10449665535977,0.000410271277448458,0.00943623938131454,TRUE,TRUE,"positive","completed"
"atx_4ae57d328ec6","Greater Scaup","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.00586053284402455,0.0709045593270255,1.00587773936333,0.87536892774587,1.15584411837888,0.934126803670164,0.957101407098675,TRUE,FALSE,"positive","completed"
"atx_87b306550dba","Harlequin Duck","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0523755106827868,0.0285631111091336,1.05377137063431,0.99639933960282,1.11444684619236,0.0667020025918967,0.329448886360908,TRUE,FALSE,"positive","completed"
"atx_04afbeb21fb0","Hooded Merganser","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0152742496150644,0.0249871101462983,1.0153914971612,0.966861919531881,1.06635691372192,0.541010813923631,0.777703045015219,TRUE,FALSE,"positive","completed"
"atx_6b4cfd1ab927","Horned Grebe","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0388300472917177,0.0280656400611857,0.961914175174432,0.910430521303224,1.01630916225988,0.166498132426332,0.425495227311738,TRUE,FALSE,"negative","completed"
"atx_aa5353f6d6d2","Iceland Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.225463588632434,0.0631967349240637,1.25290341335913,1.10694089941696,1.41811271408779,0.000360202466207964,0.00943623938131454,TRUE,TRUE,"positive","completed"
"atx_d002764a39e8","Lesser Scaup","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0268534603915799,0.0861879494123413,1.0272172637182,0.86755894932454,1.21625776289006,0.755368386091297,0.896094035423693,TRUE,FALSE,"positive","completed"
"atx_40f730f5ad72","Long-tailed Duck","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0480728690822142,0.0691607589909303,1.04924711021277,0.916237445718129,1.20156571141554,0.486999652257276,0.777703045015219,TRUE,FALSE,"positive","completed"
"atx_815c98107028","Mallard","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0415749083782137,0.0195000491420356,1.04245124725911,1.00336115040356,1.08306426103402,0.0330034588737335,0.253026518031957,TRUE,FALSE,"positive","completed"
"atx_acf526bb8010","Marbled Murrelet","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0504004842525421,0.0900140303485674,1.05169219821197,0.881593888108382,1.25460996803548,0.575535306777297,0.802261336719869,TRUE,FALSE,"positive","completed"
"atx_7d980a7c8c37","Northern Pintail","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.00397954506188032,0.0542587587311152,1.00398747396565,0.902699403117873,1.11664064958765,0.941532515979041,0.957101407098675,TRUE,FALSE,"positive","completed"
"atx_c34f23342a55","Pacific Loon","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0222492225230276,0.0727496114740826,0.977996465929343,0.848032904979227,1.1278773285262,0.759731899598349,0.896094035423693,TRUE,FALSE,"negative","completed"
"atx_35707a9578d5","Pelagic Cormorant","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.00163781350527809,0.0304475297431561,1.00163915545434,0.943613855206132,1.06323258418044,0.957101407098675,0.957101407098675,TRUE,FALSE,"positive","completed"
"atx_8608f2ed61cf","Pigeon Guillemot","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.00431827565903773,0.0558103796581135,0.995691034686928,0.892521559111872,1.11078620615332,0.93832597610221,0.957101407098675,TRUE,FALSE,"negative","completed"
"atx_c2d1fbbaf6d3","Red-breasted Merganser","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.00516896265778332,0.0360503179145389,1.00518234479258,0.936609946882277,1.07877516104332,0.885988586187539,0.957101407098675,TRUE,FALSE,"positive","completed"
"atx_86eda7ed9025","Red-necked Grebe","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0298794940338652,0.0403592673678122,0.970562485071646,0.896746375390945,1.05045480336375,0.459095007745556,0.777703045015219,TRUE,FALSE,"negative","completed"
"atx_04cf65098f13","Red-throated Loon","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0816559825974251,0.125174793318775,0.921588946804231,0.721088019589053,1.1778398250962,0.514184654310618,0.777703045015219,TRUE,FALSE,"negative","completed"
"atx_6cbe5bbd310c","Rhinoceros Auklet","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_08bb40b40c0a","Ring-billed Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.200367898819219,0.0798583554616068,0.818429598401288,0.699851296982059,0.957099044365227,0.0121059386032311,0.139218293937157,TRUE,FALSE,"negative","completed"
"atx_e0e678a61ad7","Short-billed Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0304166715637199,0.0358795134944056,1.03088398451923,0.960879870346326,1.10598819096419,0.396580101833755,0.735840805368453,TRUE,FALSE,"positive","completed"
"atx_1930f23cc4f8","Surf Scoter","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0265911883151772,0.0430764338447064,0.97375924432198,0.894921345015689,1.05954235104973,0.537035248608291,0.777703045015219,TRUE,FALSE,"negative","completed"
"atx_1812dd827ede","Surfbird","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_ebf17f77fb66","Western Grebe","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",-0.0970311153904002,0.241203972324704,0.90752776761316,0.56564861559303,1.45603936133646,0.687479248984521,0.878445707035776,TRUE,FALSE,"negative","completed"
"atx_5a9a3495d0ea","Western Gull","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.0549523617987063,0.0468238643497448,1.05649028417985,0.963848912965527,1.15803598007103,0.240556354447663,0.526932966885358,TRUE,FALSE,"positive","completed_with_singular_warning"
"atx_3083477933a8","White-winged Scoter","positive_numeric_count_given_detection","reported number","did_immediate_pre","-7 to -1","pre_onset",0.106800773492494,0.0649813524118586,1.1127125505601,0.979649585670745,1.26384907244793,0.100267052370711,0.329448886360908,TRUE,FALSE,"positive","completed"
"atx_c9db024faf12","American Crow","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.00419474433191669,0.0135597831125552,0.995814041319275,0.969697190590138,1.02263429708931,0.757053874168784,0.885309144676756,TRUE,FALSE,"negative","completed"
"atx_7571c026ae99","American Herring Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0759190181876022,0.0539734381973893,0.926891264854686,0.833847278099795,1.0303174687117,0.159546142927435,0.459282916673314,TRUE,FALSE,"negative","completed"
"atx_a113baee5693","American Wigeon","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0495473906139616,0.0244455458528869,1.05079538887349,1.00163633850303,1.1023671035418,0.0426780230660484,0.280455580148318,TRUE,FALSE,"positive","completed"
"atx_fc0a9b777dcd","Bald Eagle","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0037548483727544,0.00902534682699418,1.00376190664739,0.986162129499178,1.02167578240718,0.677385348470699,0.842154757558166,TRUE,FALSE,"positive","completed"
"atx_d7dd9536145c","Barrow's Goldeneye","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.00505816032104367,0.0400474331955529,1.00507097441009,0.929198059526133,1.08713923070051,0.899491105890029,0.962246299324217,TRUE,FALSE,"positive","completed"
"atx_v2_000002","Black Oystercatcher","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0296945067521125,0.0214859032082057,1.03013978513041,0.987659684248906,1.07444699204821,0.166957574993515,0.459282916673314,TRUE,FALSE,"positive","completed"
"atx_1328b44be502","Black Scoter","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0999933295678358,0.0693701941337182,1.1051635461326,0.964669471848111,1.26611912094662,0.149458963907729,0.459282916673314,TRUE,FALSE,"positive","completed"
"atx_15dd5efcd8d6","Black Turnstone","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.024308524399181,0.055362397808067,1.02460638520027,0.919247589176591,1.14204079178878,0.660603534046125,0.842154757558166,TRUE,FALSE,"positive","completed"
"atx_v2_000006","Black-bellied Plover","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0733995832504502,0.0513241650658775,1.0761604667099,0.973172494114521,1.19004735246144,0.152683317252906,0.459282916673314,TRUE,FALSE,"positive","completed"
"atx_fadb8da1a816","Bonaparte's Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.242563053692959,0.241759360618247,1.27451160929357,0.793519959133849,2.04705606144697,0.315704390506865,0.631408781013731,TRUE,FALSE,"positive","completed"
"atx_98ca0000b734","Brandt's Cormorant","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0402276805631021,0.0707955239006562,1.04104777355459,0.906169416447583,1.19600203576906,0.569883214595117,0.803851741176769,TRUE,FALSE,"positive","completed"
"atx_59441ff7abde","Brant","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0177798335157201,0.0607666452565005,0.982377295105823,0.872074633656753,1.10663137384556,0.769834038849353,0.885309144676756,TRUE,FALSE,"negative","completed"
"atx_99238953638b","Bufflehead","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0192625495449131,0.0140289630753305,0.980921787862269,0.954317539857295,1.00826770306118,0.169734990944486,0.459282916673314,TRUE,FALSE,"negative","completed"
"atx_c12b832d2b03","California Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0641582671876357,0.0519743348790619,1.06626113955993,0.962992594450871,1.18060390525012,0.217045661096444,0.525478968970339,TRUE,FALSE,"positive","completed"
"atx_b3d3ea90f9cb","Canada Goose","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0337662157266697,0.0208716932867001,0.966797500270423,0.928045995910984,1.00716711310373,0.105705806313148,0.459282916673314,TRUE,FALSE,"negative","completed"
"atx_82312e6f2848","Common Goldeneye","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0234847288409058,0.0199625727813235,1.0237626665847,0.984480493363129,1.0646122544411,0.239419901392419,0.543757330975504,TRUE,FALSE,"positive","completed"
"atx_9ae1aa9b7fdf","Common Loon","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0304869798555138,0.01850779542254,0.969973061174398,0.935418185637477,1.00580441330939,0.0995065167432688,0.459282916673314,TRUE,FALSE,"negative","completed"
"atx_35518e24dfdd","Common Merganser","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.00164868799788036,0.0210997028238588,0.998352670341582,0.957908185267625,1.04050478919303,0.937718301873002,0.980341861049048,TRUE,FALSE,"negative","completed"
"atx_136b0e66254b","Common Murre","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0662099882069557,0.110626298288653,1.06845105573236,0.860180031936668,1.32714968507853,0.549505462412334,0.803851741176769,TRUE,FALSE,"positive","completed"
"atx_v2_000007","Common Raven","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0140748549070698,0.00966909682104582,1.01417437202559,0.995135642867224,1.03357734620982,0.145488422495511,0.459282916673314,TRUE,FALSE,"positive","completed"
"atx_a444854c6b66","Double-crested Cormorant","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0269313927391605,0.0233244518582819,1.0272973202905,0.981391621298058,1.07535031008332,0.248237042401861,0.543757330975504,TRUE,FALSE,"positive","completed"
"atx_v2_000003","Dunlin","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0354737290285493,0.0673405644531218,0.965148089274847,0.845811455498454,1.1013220832791,0.598345687461202,0.803851741176769,TRUE,FALSE,"negative","completed"
"atx_v2_000011","Glaucous Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_725074cbfcb6","Glaucous-winged Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0377777758756394,0.0157488520927488,1.03850042738605,1.00693452622286,1.071055872646,0.0164505234751082,0.189181019963744,TRUE,FALSE,"positive","completed"
"atx_7b80ddaff058","Great Blue Heron","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0365220719668269,0.0147389475548129,1.03719719674722,1.00766348089339,1.06759651941194,0.0132147278103327,0.189181019963744,TRUE,FALSE,"positive","completed"
"atx_4ae57d328ec6","Greater Scaup","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0109110764824085,0.0608527965128403,1.01097081936609,0.897306112102537,1.13903380777702,0.8576999525313,0.962246299324217,TRUE,FALSE,"positive","completed"
"atx_87b306550dba","Harlequin Duck","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0160344837504767,0.0230808138967215,1.0161637259383,0.971219209026365,1.06318811275156,0.487236746790143,0.800460369726663,TRUE,FALSE,"positive","completed"
"atx_04afbeb21fb0","Hooded Merganser","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0104874809679298,0.0199822682313394,0.98956732091538,0.95156050325576,1.02909219043158,0.599694863785958,0.803851741176769,TRUE,FALSE,"negative","completed"
"atx_6b4cfd1ab927","Horned Grebe","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0428760403727302,0.0229852329628169,0.958030139765833,0.915828399034772,1.00217655367214,0.0621290940914748,0.35724229102598,TRUE,FALSE,"negative","completed"
"atx_aa5353f6d6d2","Iceland Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.178731701139794,0.0539668225593626,1.19569989620894,1.07568608064776,1.32910359956794,0.000926709140324764,0.0426286204549391,TRUE,TRUE,"positive","completed"
"atx_d002764a39e8","Lesser Scaup","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0405809275551203,0.0667060340445823,1.04141558550955,0.913784514080684,1.18687327814186,0.542952266847984,0.803851741176769,TRUE,FALSE,"positive","completed"
"atx_40f730f5ad72","Long-tailed Duck","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0411364528171199,0.0569291589760037,1.04199427890006,0.931981188562553,1.16499355414574,0.46993168602162,0.800460369726663,TRUE,FALSE,"positive","completed"
"atx_815c98107028","Mallard","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0350395712408742,0.0161544876588363,1.03566069036741,1.00338306693791,1.06897664602375,0.0300803928669278,0.276739614375735,TRUE,FALSE,"positive","completed"
"atx_acf526bb8010","Marbled Murrelet","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0582289782898387,0.0735978311751713,1.05995767522083,0.917575769268862,1.22443324125132,0.428840179791098,0.800460369726663,TRUE,FALSE,"positive","completed"
"atx_7d980a7c8c37","Northern Pintail","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.00193686662326138,0.0446620565922108,1.00193874356102,0.917962117298079,1.09359768440493,0.965408854351695,0.982480508246193,TRUE,FALSE,"positive","completed"
"atx_c34f23342a55","Pacific Loon","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.041811275126277,0.0558629824816059,0.959050760227884,0.859589173710961,1.07002087604579,0.454182017551615,0.800460369726663,TRUE,FALSE,"negative","completed"
"atx_35707a9578d5","Pelagic Cormorant","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0132348352888383,0.0249085818902051,1.01332280337405,0.965040617242752,1.06402060751764,0.595185711841505,0.803851741176769,TRUE,FALSE,"positive","completed"
"atx_8608f2ed61cf","Pigeon Guillemot","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.022393515377388,0.044103136122815,0.977855358208382,0.896879220928599,1.06614255215638,0.611626324808411,0.803851741176769,TRUE,FALSE,"negative","completed"
"atx_c2d1fbbaf6d3","Red-breasted Merganser","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0207255940765723,0.0278510066910545,0.979487704923956,0.927453552312091,1.03444119838182,0.456779924289979,0.800460369726663,TRUE,FALSE,"negative","completed"
"atx_86eda7ed9025","Red-necked Grebe","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.000711480054364816,0.0324001026361093,0.999288772987554,0.937803805609604,1.06480486200401,0.982480508246193,0.982480508246193,TRUE,FALSE,"negative","completed"
"atx_04cf65098f13","Red-throated Loon","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0297913444077954,0.0977077634749437,0.970648043562702,0.801480175225948,1.17552205730665,0.760440387833979,0.885309144676756,TRUE,FALSE,"negative","completed"
"atx_6cbe5bbd310c","Rhinoceros Auklet","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_08bb40b40c0a","Ring-billed Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.207630617372999,0.067905693920501,0.812507107297847,0.71125566280956,0.928172292930168,0.00223093419433608,0.0513114864697299,TRUE,FALSE,"negative","completed"
"atx_e0e678a61ad7","Short-billed Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.0454859773949577,0.0304814775186268,1.04653632934545,0.985844523650739,1.11096452063658,0.135633682968898,0.459282916673314,TRUE,FALSE,"positive","completed"
"atx_1930f23cc4f8","Surf Scoter","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.0441565323736759,0.0353577767438946,0.9568041749218,0.892743028669652,1.02546219880541,0.211720222743589,0.525478968970339,TRUE,FALSE,"negative","completed"
"atx_1812dd827ede","Surfbird","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",,,,,,,,FALSE,FALSE,,"failed_insufficient_support"
"atx_ebf17f77fb66","Western Grebe","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",-0.18716057186553,0.169045489090544,0.829310561749636,0.595422737669681,1.15507179070988,0.26822432816025,0.560832686153251,TRUE,FALSE,"negative","completed"
"atx_5a9a3495d0ea","Western Gull","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.00635614775012926,0.0440665192801204,1.00637639092405,0.92310467553465,1.09715990726915,0.88531108102253,0.962246299324217,TRUE,FALSE,"positive","completed_with_singular_warning"
"atx_3083477933a8","White-winged Scoter","positive_numeric_count_given_detection","reported number","did_pre_14_day","-14 to -1","pre_onset_combined",0.109797762744893,0.0531644002521408,1.11605234027226,1.00561314800138,1.23862026734905,0.0388993782733253,0.280455580148318,TRUE,FALSE,"positive","completed"
